Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
FFC,240000,,339000,6,330000,30,100,240000,100,333000,1,339000,5,100,240000,100,144217.296875,,,0,,,0,330000,8,330000,15,2,280000,103,144217.296875,,,0,,,0,416493.125,1,430000,1,2,300000,105
FIM,,,3700,13,3700,19350,1000,2870,7312,3000,880,3190,9548,183,2740,5783,4929.25,240,5500,240,100,3350,150,3610,60,3610,11796,20,2810,8693,2900,100,7000,100,100,3000,100,2800,58,3200,16386,200,2790,16146
FIR,,,1200000,1,1280000,3,2,950000,2,1100000,4,1250000,9,1,1100000,2,575129.1875,,,0,,,0,969000,1,1100000,16,2,870000,2,575129.1875,,,0,,,0,1050000,2,1350000,4,1,1050000,2
FLO,,,21100,254,29500,508,1,2110,1,28000,11,28000,61,,,0,10143.349609375,,,0,,,0,19200,10,19200,337,,,0,10143.349609375,,,0,,,0,3500,42,29000,135,,,0
FLP,,,1200,311,1200,10015,100,500,1874,720,992,720,2515,8,640,1945,800,234,800,530,500,300,500,666,10,666,9435,860,480,4030,850,54,850,104,120,600,120,846,242,846,939,100,575,670
FLX,,,283.7200012207031,1652,285,113371,40,250,38738,60,1595,254,98358,10000,210,18328,299.260009765625,100,350,2100,,,0,251,79,251,159507,18148,235,49893,300,1200,300,2526,380,100,380,244,20,244,22144,100,237,1420
FOD,,,985.0999755859375,1,1000,124,7297,400,7306,700,93,700,602,500,500,1000,290,,,0,,,0,679,92,679,1471,20,342,5622,420,,,0,372,400,372,455,83,455,1372,10,351,42257
FSE,,,996000,1,996000,20,1,800000,1,988000,1,988000,15,2,850000,6,425346.375,,,0,,,0,942000,4,950000,7,,,0,425346.375,,,0,,,0,959000,1,959000,4,1,750000,2
FUN,,,160000,17,249000,21,,,0,140000,30,200000,33,,,0,59586.98046875,,,0,,,0,165000,212,165000,214,,,0,59586.98046875,,,0,,,0,150000,,,0,,,0
GAL,57,,350,204,390,815,1926,100,2636,173,699,190,16561,160,172,23788,150,1161,150,8728,,,0,275,2059,275,42090,2983,180,10523,215,1100,215,1110,,,0,348,4829,348,26814,320,250,67726
GC,,,475.6099853515625,190,465,25277,547,410,9059,471.5799865722656,371,472,4269,2000,415,2896,153.66000366210938,,,0,,,0,420,30,430,15795,1060,420,12210,350,,,0,30,350,30,400,2428,500,2924,360,400,2450
GCH,,,14400,2,14500,2,,,0,20000,48,14000,50,,,0,20162.330078125,,,0,,,0,25000,5,40000,7,,,0,20162.330078125,1,20200,1,,,0,10000,,,0,,,0
GEN,,,240000,1,245000,17,1,164000,1,200000,7,200000,13,,,0,251289.75,,,0,,,0,240000,1,240000,5,1,163000,1,251289.75,,,0,,,0,210000,1,200000,4,5,160000,5
GIN,,,1920,512,1930,7535,19,1920,3531,1960,119,1960,5924,100,1650,3208,3000,12,3000,630,,,0,1953.9100341796875,46,1960,16825,611,1720,3332,1300,500,3200,530,400,1300,400,1900,28,1900,14666,60,1660,2025
GL,,,447,500,440,56912,1140,376,142452,420,3441,420,63506,500,333,106510,700,3327,400,3869,,,0,417.8500061035156,879,410,70500,200,323,171566,390,215,390,2214,23,300,23,377,100,370,31023,2800,350,116492
GNZ,,,8000,,,0,,,0,32000,1,25000,11,,,0,43211.30078125,,,0,,,0,150,,,0,,,0,43211.30078125,,,0,,,0,43211.30078125,10,60000,10,,,0
GRA,,,5000,894,5000,895,2,4500,1208,4993.85986328125,951,5000,951,2,3500,772,4200,,,0,,,0,3620,584,4350,6584,27,3620,2000,3290,,,0,,,0,9335.080078125,307,6500,1056,251,4000,3400
GRN,86,,499,270,499,86386,18,411,45300,488,206,500,6038,1947,425,24733,450,478,499,759,,,0,686.25,2800,750,7800,500,453,53839,395,,,0,325,350,544,461,367,500,24368,2654,461,52983
GV,,,2500,73,2900,646,907,2500,6065,2500,94,2790,3005,48,2510,216,1032.550048828125,,,0,,,0,2100,5,2500,4964,584,2100,1684,2440,7,2440,7,,,0,3995.840087890625,6,4890,95,492,2000,492
GWS,,,11000000,1,12400000,7,1,10100000,1,11000000,1,13000000,1,1,11000000,1,5335434,,,0,,,0,13000000,1,13000000,9,,,0,5335434,,,0,,,0,13000000,1,13000000,1,2,11000000,2
H,50,,135,7792,135,241882,5000,130,182176,137,9410,136,143619,300,130,136403,110,,,0,676,110,5676,141,1238,141,85774,1397,110,97791,165,,,0,500,140,18897,113,196,113,240196,16061,108,275366
H2O,10,,64,7283,64,3131366,51016,61.70000076293945,443932,62,6108,62,244218,240,55.20000076293945,211981,61.349998474121094,100000,64.9000015258789,128807,400,52.29999923706055,140338,65,4379,65,445084,140,64.5,464905,47,10000,60,30000,20000,41,27309,65.4000015258789,9312,65.4000015258789,735590,9459,63.20000076293945,64284
HAB,,,142720.84375,2,140000,2,10,120000,10,120834.9921875,7,135000,7,30,105000,48,53399.55078125,,,0,,,0,126521.5703125,5,124000,6,10,100000,10,110000,,,0,,,0,125000,,,0,20,100000,20
HAL,75,,409,2304,400,52383,50,302,36030,400,390,400,77403,2000,300,8071,353.44000244140625,2950,400,3200,500,280,1963,370,1000,350,92446,300,291,31235,350,675,350,675,100,250,100,395.6600036621094,948,396,66796,1500,322,23307
HAM,,,7000000,,,0,,,0,6900000,1,5750000,1,,,0,2823502.5,,,0,,,0,5750000,1,5750000,2,,,0,2823502.5,,,0,,,0,2823502.5,,,0,,,0
HCB,,,4180000,2,4080000,9,,,0,4360000,1,4370000,6,2,3800000,3,1709085.375,,,0,,,0,4000000,1,3950000,5,,,0,1709085.375,,,0,,,0,5000000,1,4370000,1,,,0
HCC,,,780.2999877929688,4000,799,19120,1000,720,9262,762,1268,762,17469,1500,700,2500,640,,,0,,,0,861.0499877929688,751,899,3401,2000,700,9740,620,200,670,400,,,0,743,3100,735,13677,970,650,1470
HCP,88,,460,920,460,92503,10000,420,28901,332.75,1000,436,24888,100,330,13113,350,72,499,72,,,0,401,2200,539,26311,279,401,38053,325,,,0,514,300,514,485,474,485,21886,2000,409,100656
HD,,,4380,125,4380,1197,10,3850,293,4500,300,4450,660,30,3900,1040,1599.6199951171875,50,4000,50,,,0,3400,48,3880,3482,106,3400,1556,1599.6199951171875,,,0,,,0,4500,6,4400,8,50,3800,476
HE,75,,220,50,200,99326,15,190,123516,228,3508,289,13269,395,227,10845,350,213,350,213,,,0,232,1374,232,90078,200,185,33780,160,580,250,580,200,90,200,240,5891,240,22924,26,230,13079
HE3,,,500,60,500,30815,3000,365,5771,450,5737,480,7004,979,440,7375,0.3199999928474426,,,0,,,0,499,334,499,4411,10,286,17476,500,20,942,20,44,500,454,480,525,480,6125,2248,345,2748
HER,,,4390,185,4390,14875,70,4260,11553,4240,26,4220,1481,5,3760,4239,2000,,,0,720,3800,1220,4720,18,4720,10225,52,4110,7182,2400,,,0,200,3000,400,3800,68,4130,6628,641,3800,17546
HEX,,,2000,13403,2000,20628,1,80,1,200,70,500,7169,,,0,41.13999938964844,,,0,,,0,2000,3306,2000,3306,,,0,41.13999938964844,,,0,,,0,2000,1671,2000,1671,,,0
HHP,,,8000,1,88900,1,,,0,10000,5,8900,5,,,0,3360.39990234375,,,0,,,0,5000,58,5000,61,,,0,3360.39990234375,,,0,,,0,10000,,,0,,,0
HMS,,,2060,55,2060,32513,7,2040,6768,1890,4663,1900,15457,1000,1850,2129,3400,94,3400,113,,,0,1890,7,1890,8491,946,1810,4333,2300,186,2300,723,,,0,1900,473,1900,7721,70,1670,4973
HNZ,,,75000,,,0,,,0,90000,29,90000,29,,,0,99221.109375,,,0,,,0,99221.109375,,,0,,,0,99120.1015625,,,0,,,0,99221.109375,,,0,,,0
HOG,,,7210,105,9990,109,92,7210,401,9994.0400390625,13,10400,176,2,9500,2,3905.030029296875,,,0,,,0,18000,10,16000,30,,,0,500,19,7500,19,,,0,9700,5,15000,5,,,0
HOP,,,3500,57,3500,2208,6,3210,6455,3890,50,3870,1614,4,2910,2477,2400,,,0,,,0,4100,159,4100,2333,20,3020,7099,2620,,,0,,,0,3840,981,3840,2327,10,3200,210
HPC,,,39900,15,38000,425,100,35000,400,35000,,,0,96,35000,116,13101.5,,,0,,,0,38900,20,38900,251,100,35000,158,28000,,,0,,,0,40000,10,40000,20,10,36000,10
HPR,,,1300000,1,2000000,1,,,0,1440000,3,1350000,4,,,0,1750000,,,0,,,0,1700000,1,1490000,4,1,1250000,1,743176.25,,,0,,,0,1490000,1,1490000,2,,,0
HSE,,,16200,258,16200,3203,1,15500,900,16000,126,16100,1631,50,16000,163,17500,67,17500,113,,,0,16000,7,15500,1242,250,13200,1049,16000,40,15000,42,30,5000,30,15900,108,15900,779,1,13900,796
HSS,,,3420,706,3420,2404,14,2690,2200,3090,869,3090,1418,4,2910,1635,2500,,,0,2000,2000,2000,3240,825,3240,3831,80,2700,3847,2500,210,2500,230,,,0,3360,270,3360,388,30,2900,1079
HTE,,,4490000,1,3990000,4,1,2000000,2,4350000,2,4330000,3,,,0,1699123.75,,,0,,,0,4300000,1,3990000,6,,,0,1699123.75,,,0,,,0,5000000,1,5000000,1,,,0
HYR,,,4040000,2,4030000,5,,,0,3440000,3,3420000,4,,,0,1418066.875,,,0,,,0,5000000,1,3980000,5,,,0,1418066.875,,,0,,,0,2840000,1,2840000,2,,,0
I,,,752.0800170898438,697,2100,1500,200,750,700,1300,5,1770,902,1673,1300,7170,1500,100,1000,100,,,0,1500,10,2200,2037,476,1500,5351,1110,,,0,30,1000,30,2340,166,2340,410,500,702,600
IDC,11000,,11000,59,11100,845,100,11000,100,11008.9697265625,2160,11100,2269,100,11000,100,10324.98046875,,,0,,,0,11010.23046875,73,11100,2938,100,11000,100,10324.98046875,10,15400,10,,,0,11000,84,11100,107,100,11000,100
IMM,,,100000,11,125000,20,,,0,135000,3,135000,35,6,110000,16,68316.59375,,,0,,,0,137500,,,0,8,90000,13,68316.59375,,,0,,,0,100000,,,0,7,100000,7
IND,,,5552.93994140625,180,5490,2420,5,3910,1073,4500,44,4490,770,3,3800,103,1977.510009765625,,,0,,,0,4770,58,4770,5315,472,4000,2066,5000,24,7000,24,,,0,3733.9599609375,31,4970,569,20,4000,21
INS,,,198,2666,198,720578,133985,150,233985,200,117721,200,319949,2173,155,281255,200,3780,200,13780,,,0,166.24000549316406,7500,180,464500,600,163,313807,192.72000122070312,14832,200,18567,1000,100,1000,199,4724,199,282877,87,198,271800
JUI,,,2,98,25000,100,284,2,384,40000,29,100000,309,500,1,500,1102.27001953125,280,100000,280,,,0,1,1,99000,1,1,1,2,1102.27001953125,,,0,,,0,30000,118,30000,121,,,0
KOM,,,1160,121,1160,29416,101,973,8780,978,2523,978,22361,3,960,5625,1500,190,1500,951,412,1300,1912,1090,493,1090,46430,4,1040,44025,1300,,,0,1000,1200,4050,1040,2138,1040,21742,4813,961,25507
KR,,,100,8498,131,40322,1000,120,4699,50,565,118,50046,,,0,133.3300018310547,13725,110,14045,,,0,138.5399932861328,450,137,65273,,,0,133.3300018310547,,,0,,,0,151,1000,99,29639,,,0
KRE,,,15000,502,15000,640,,,0,15000,150,13900,1434,,,0,15423.41015625,,,0,,,0,13800,27,12500,1642,,,0,15423.41015625,50,12000,50,,,0,15000,22,15000,22,,,0
KV,,,32800,100,32800,1100,96,31000,731,33000,82,33000,282,200,26300,883,30000,,,0,,,0,31400,9,31400,1498,156,27800,1590,34000,11,34000,11,,,0,31500,265,31500,330,20,29000,679
LBH,,,6140,330,6140,5657,24,6000,3076,6194.66015625,31,6100,3493,326,4500,637,6000,46,6000,46,,,0,5850,19,5850,4974,4,4500,1594,6000,450,6000,2694,82,4000,82,6727.080078125,149,6800,803,46,5300,1122
LC,,,7930,13,7930,156,10,7510,770,7720,72,7720,1090,100,7000,595,3180.050048828125,24,9000,64,,,0,7500,893,8000,2297,63,7500,1249,3180.050048828125,10,5000,165,,,0,8000,411,8000,642,100,6000,130
LCB,,,818000,6,817000,25,1,640000,6,856000,1,857000,12,2,730000,4,352370.59375,,,0,,,0,565228.6875,1,740000,27,1,555000,4,352370.59375,,,0,,,0,823639.0625,1,825000,13,1,501000,1
LCR,,,4000,15,4000,57,100,1800,100,6000,1,6000,1,10,3300,110,2948.659912109375,53,7370,53,,,0,5800,,,0,35,2120,93,2948.659912109375,,,0,,,0,7000,35,6500,167,,,0
LD,,,11824.98046875,165,12200,1793,70,11700,519,11000,13,12000,13,98,10000,140,5116.1298828125,,,0,,,0,13500,1,13300,168,62,11000,115,5116.1298828125,,,0,,,0,12000,,,0,100,11000,210
LDE,,,16300,10,16300,942,131,13200,3793,18800,326,18600,1170,15,12500,991,18000,4,10000,238,,,0,16000,22,16000,927,16,12800,4318,15000,36,15000,36,52,14500,62,14000,4,13900,1196,43,13100,1482
LDI,,,735,304,735,2886,250,125,850,495,29,495,1830,910,460,937,282.8699951171875,,,0,,,0,499,11931,499,26789,,,0,375,20,740,20,,,0,521,115,521,2077,500,250,500
LES,,,900,42,900,4796,411,500,411,351,10,1100,414,50,350,150,228.57000732421875,100,1100,300,,,0,750,183,866,10715,194,750,3194,228.57000732421875,,,0,,,0,1300,34,1490,253,60,601,60
LFE,,,339000,90,275000,131,2,220000,12,299000,12,299000,19,1,200000,11,75323.0703125,,,0,,,0,240000,1,260000,53,5,200000,15,75323.0703125,,,0,,,0,250000,4,250000,29,2,230000,6
LFL,,,495000,17,493000,36,,,0,489000,1,489000,7,5,300000,16,156612.59375,,,0,,,0,369000,1,360000,14,2,260000,3,156612.59375,,,0,,,0,518000,1,517000,2,1,250000,1
LFP,,,8700,,,0,63,8700,63,8000,110,8000,223,,,0,7378.10986328125,,,0,,,0,10000,100,15000,150,9,7500,9,7378.10986328125,,,0,,,0,14500,42,14500,93,,,0
LHP,,,4190,266,4190,4720,100,3100,2657,4790,88,4650,2688,17,4500,1235,5500,90,5500,90,,,0,4628.169921875,242,4700,8787,97,3530,2917,5000,30,4200,90,,,0,3900,534,3900,3973,68,3400,1229
LI,,,1790,262,1790,17205,66,1710,21168,1800,180,1700,20698,514,1650,1424,1200,152,2100,152,,,0,1910,551,1910,10948,300,1600,5211,2190,,,0,50,1000,50,1660.239990234375,456,1920,3058,200,1550,5984
LIO,,,365,1388,365,85503,10,311,15038,222,454,367,21336,1792,222,4392,200,42,200,1568,,,0,399,6919,399,30959,468,320,19538,250,721,330,721,69,100,69,398,493,464,12095,844,400,6585
LIS,450000,,450000,2,519000,8,100,450000,100,544000,2,545000,21,4,451000,104,256217.671875,,,0,,,0,600000,1,525000,9,2,453000,181,256217.671875,,,0,,,0,600000,,,0,2,451000,102
LIT,,,24400,452,30000,453,188,24400,189,19000,,,0,,,0,13530.98046875,,,0,,,0,24000,18,29500,21,,,0,13530.98046875,,,0,,,0,18800,,,0,,,0
LOG,68000,,68000,37,68100,628,100,68000,100,68900,93,68900,168,100,68000,107,65000,,,0,,,0,74000,16,74000,1057,1,71000,101,69700,,,0,,,0,75000,35,75000,35,100,68000,120
LSE,,,14400,40,14000,893,22,12100,1223,14000,32,13900,1109,8,12300,818,15000,96,15000,96,,,0,13400,66,13400,2835,20,10800,2684,15000,8,15000,20,50,7900,100,13500,3,13500,682,180,11700,1147
LSL,,,480000,1,450000,16,,,0,486000,1,486000,6,,,0,223532.015625,,,0,,,0,490000,2,420000,3,,,0,223532.015625,,,0,,,0,494000,2,465000,8,,,0
LST,34,,180,464,180,239375,10,168,47567,192,209,192,83084,100,140,103950,180,308,139,308,,,0,180,50,183,57260,1871,180,40625,150,315,150,15679,1000,115,2334,151,2818,173,76600,1996,151,67528
LTA,,,5300,158,5300,4119,8,4900,2457,5145,19,5140,5988,4,4110,167,5700,236,5700,420,280,4000,280,4810,41,4810,4494,1,4800,2472,4500,16,4500,289,67,3400,67,4700,16,4690,1594,188,4110,1205
LU,,,149535.703125,9,150000,9,,,0,100000,6,130000,16,24,100000,24,62139.3515625,,,0,,,0,90100,4,140000,4,1,90100,40,62139.3515625,,,0,,,0,120000,3,120000,3,,,0
MAG,87,,87,47,499,6983,100,87,100,87,379,500,652,100,87,100,117.55000305175781,14,300,14,,,0,309,156,309,5983,281,170,2881,117.55000305175781,10,350,10,,,0,233,34,233,95,324,90,424
MAI,86,,500,4843,500,15029,1937,401,12711,435,555,479,10008,1940,435,23799,400,144,499,464,,,0,497,1698,497,21071,1208,450,49209,310,,,0,,,0,500,7325,500,12466,2000,405,19969
MB,,,8760,891,9440,2602,75,8760,1483,9200,3,9200,323,200,9010,1531,8000,,,0,,,0,8600,128,9400,3157,5,8600,574,8400,,,0,,,0,9142.830078125,98,9500,614,200,8210,902
MCB,,,510000,1,520000,1,,,0,510000,1,520000,1,1,350000,1,174463.09375,,,0,,,0,355588.78125,3,478000,7,,,0,174463.09375,,,0,,,0,517000,1,497000,3,,,0
MCG,12,39,39,100,39,86758,7493,36.70000076293945,119832,38.20000076293945,20538,38.20000076293945,532807,3203,35.099998474121094,146107,39,820,39,820,5000,35,7500,39,100,39,100100,2300,37,452916,22,100000,24,246417,,,0,39,100,39,40509,1000,31.700000762939453,247129
MEA,,,5496.0498046875,273,5500,11274,10,4900,4319,6000,10,5900,2239,97,5200,1395,3800,20,7000,20,,,0,7650,100,7600,2085,250,5500,13592,5000,20,3900,36,,,0,5010,1180,5500,3270,219,5010,5475
MED,,,1510,93,1510,41824,213,1350,7450,1400,100,1390,19996,200,1350,1450,1700,2166,1700,2617,189,1300,189,1430,155,1430,36097,1753,1360,8547,2600,2,2600,52,100,1110,121,1440,412,1440,14072,2070,1350,8640
MFE,,,154000,4,154000,134,,,0,125000,8,125000,114,10,115000,22,43967.33984375,,,0,,,0,99000,5,158000,115,2,99000,5,43967.33984375,,,0,,,0,160000,37,160000,49,2,145000,4
MFK,,,350,657,350,36788,1999,213,109999,374,343,374,37093,12,300,108035,420,1000,395,2976,,,0,320,81,319,49214,1784,289,122202,399,342,399,836,,,0,350,3664,350,10914,4782,300,105085
MFL,,,190000,1,189000,24,1,124000,1,191367.65625,1,198000,3,,,0,78679.640625,,,0,,,0,159000,1,158000,24,,,0,78679.640625,,,0,,,0,199000,1,208000,7,1,190000,1
MG,,,140,1018,140,74858,410,102,66462,99.13999938964844,235,100,125630,4491,91.0999984741211,101737,90,4400,90,24400,,,0,120,5962,120,303717,200,93,113360,50,3024,100,5347,800,50,800,130,106,130,26518,27,97.80000305175781,11345
MGC,,,37000,11,40000,12,1,3300,1,13800,2,13900,107,,,0,8511.919921875,105,17000,110,,,0,5000,48,5000,261,,,0,20000,26,20000,26,,,0,10347.4697265625,6,14000,54,,,0
MGS,41,,246,15,398,11565,936,245,10594,212,577,275,6188,412,212,1829,170,7500,200,10000,,,0,270,1149,270,32719,50,250,10296,214.8000030517578,823,220,1384,,,0,275,31,250,2448,5,219,5359
MHL,,,7380,38,7380,3795,60,6000,2243,5890,300,5600,2807,272,5210,1472,2700,136,7000,736,,,0,5100,4,5800,6039,231,5100,1451,7000,115,7000,115,,,0,6495.6298828125,205,6500,4453,16,4600,77
MHP,,,6993.169921875,,,0,2,3000,1002,6800,84,6800,184,,,0,4800,,,0,,,0,4000,24,8000,24,,,0,2094.1298828125,10,5000,110,,,0,6900,50,6900,50,15,3200,87
MLI,,,26958.330078125,104,27000,357,291,26000,491,26000,4,26000,80,39,17000,39,10232.259765625,,,0,,,0,27647.91015625,1,27600,83,8,27000,216,10232.259765625,,,0,,,0,30000,,,0,43,22300,72
MPC,,,2090,578,2090,10360,23,1500,23,1700,231,2490,8429,180,1700,1580,656.3099975585938,,,0,,,0,1700,292,2090,5191,247,1700,1467,400,10,2600,10,,,0,2890,487,2890,4709,,,0
MSL,,,297202.5625,1,299000,17,1,260000,6,400000,1,410000,1,1,225000,11,90378.2421875,,,0,1,140000,1,360425.84375,1,260000,17,1,225000,3,90378.2421875,,,0,,,0,344000,1,344000,7,,,0
MTC,,,450,163,1980,220,1586,450,1586,4900,208,4000,208,,,0,447.30999755859375,,,0,,,0,1000,200,1990,9546,2000,60,4000,447.30999755859375,,,0,,,0,4000,55,4000,55,,,0
MTP,,,1700,1659,1700,27972,80,1520,5243,1700,837,1700,4739,5,1510,209,3000,,,0,,,0,1600,39,1600,29893,996,1430,1996,1023.47998046875,,,0,,,0,2000,331,2000,4696,1000,1600,2150
MUS,,,329.2099914550781,4358,330,27793,8754,280,18306,369,111,369,3495,73,336,24141,170.36000061035156,,,0,,,0,385,37,385,22269,50,301,16577,316,,,0,,,0,317.6099853515625,55,372,14799,29,270,13417
MWF,,,266,600,323,17788,661,266,101688,300,175,300,3747,2000,111,102518,300,,,0,,,0,240,1900,290,19568,1040,240,103040,187.11000061035156,100,410,100,,,0,200,200,451,9032,150,250,100650
N,33,,102,9921,102,358422,920,97.4000015258789,142889,100,5890,100,275542,2336,90,42764,150,5000,110,9600,1000,100,1500,98,9545,98,496796,40,97.69999694824219,94510,190,1976,170,12282,300,120,1140,91.44000244140625,3000,104,284443,17359,91.0999984741211,342199
NA,25,,37.79999923706055,200,35,238456,50000,25.100000381469727,50100,25,207,25.200000762939453,32053,100,25,100,30,1647,30,1647,412,1.100000023841858,5546,25,106,25.100000381469727,158258,100,25,100,1,332,10,6010,4579,1,4579,25,310,25.700000762939453,142805,100,25,100
NAB,,,198,1498,198,5049,,,0,160,50,175,17965,395,160,10458,150,62,350,62,,,0,170,260,168,20816,3000,112,14580,140,1170,300,1170,1000,100,1180,210,893,320,8733,100,135,100
NCS,,,45,2776,45,1626563,121548,35,121548,42.29999923706055,417,42.20000076293945,717473,4000,37,54832,72,1367,56,3359,,,0,36,1120,36,3445031,55098,35,555098,42,2700,42,2705,,,0,48.150001525878906,3032,48.5,173545,50000,34.20000076293945,140000
NE,150,,375,103,375,11705,2000,256,5831,400,1514,400,8869,20,361,1910,400,,,0,,,0,380,945,380,3532,100,270,2999,200,1500,200,5988,,,0,417,8166,417,26630,95,241,3508
NF,,,8000.66015625,10,9000,62,1,7000,1,8500,25,8500,149,,,0,5116.1298828125,,,0,,,0,5950,2,5990,377,,,0,5116.1298828125,,,0,,,0,13974.25,1,20000,1,,,0
NFI,,,18.799999237060547,8501,18.799999237060547,888330,19356,15.5,909756,17.5,7663,17.5,538214,90170,14,190170,15,8400,20,8400,,,0,16.600000381469727,74586,18.399999618530273,2061365,11780,16.600000381469727,1513340,18,4800,18,14800,,,0,16.5,69386,16.5,455864,115041,14.5,325041
NG,,,2790,100,2780,15915,866,1700,4073,2500,488,2500,2683,,,0,1300,60,1300,60,,,0,1500,40,1780,4876,275,1300,3300,950,76,4000,76,,,0,2580,22,2580,1142,789,800,789
NL,,,6910,3,8620,9595,46,6910,4565,8150,121,8200,3120,100,7010,2658,6300,50,8700,50,100,6500,100,7790,11,7790,5371,44,7200,2597,7066.39013671875,40,8000,40,,,0,7800,360,7800,2750,40,7500,2144
NN,,,62800,12,62700,480,459,60000,459,63900,21,63900,81,100,58100,110,30000,,,0,,,0,64183.828125,25,65000,63,90,61000,271,29378.310546875,,,0,,,0,64293.921875,,,0,100,57100,194
NOZ,,,65000,,,0,5,65000,62,68000,12,95000,18,10,65000,40,43575.33984375,,,0,,,0,100000,9,100000,9,10,65000,55,43575.33984375,,,0,,,0,100000,,,0,10,65000,10
NR,,,442,37642,448,146394,250,420,75950,420,5876,420,76875,5668,395,18918,600,10000,500,20000,,,0,473.8399963378906,5370,475,170570,25000,399,67700,400,1300,470,1300,,,0,600,16200,580,29940,1000,385,62600
NS,,,397,500,390,73350,2964,375,37964,377,105,377,59914,48,292,3940,500,4000,392,9594,,,0,375,320,395,62559,8742,375,32593,450,,,0,968,335,968,394,2443,394,144235,75,375,13263
NST,,,2960,72,2970,1415,10,1460,336,2870,96,2870,464,500,2000,500,1200,16,2500,66,,,0,1750,89,2350,1598,100,1520,613,1570,202,2500,202,50,1000,50,2980,883,2980,1576,10,1550,75
NUT,88,,380,1198,400,15692,7098,380,37172,320,216,425,9712,9769,320,31971,300,228,450,228,,,0,478,263,478,6106,250,383,9691,275,,,0,749,275,749,439,118,439,21562,21,394,46176
NV1,135000,,175000.453125,1,170000,59,10,136000,210,164459.5625,1,210000,26,1,150000,106,93565.953125,,,0,,,0,186490.203125,1,210000,9,100,135000,100,93565.953125,,,0,,,0,135000,2,250000,7,100,135000,100
NV2,200000,,200898.1875,1,208000,8,1,201000,101,220000,4,275000,29,10,220000,110,130116.9375,,,0,,,0,200000,100,289000,112,100,200000,100,130116.9375,,,0,,,0,220000,3,220000,14,1,201000,101
O,32,,114.37000274658203,7358,115,319868,20,109,90929,120,3162,120,171574,315,111,114557,130,2892,130,14688,5000,100,7000,124,2685,124,238859,955,122,191830,137.25999450683594,3900,140,8100,600,125,8297,110,9357,110,234382,13748,107,87138
OFF,,,131,4578,130,112240,1000,113,50511,135,2200,135,51861,5000,90,9497,130,9300,130,11320,,,0,139,100,139,39607,2650,120,35970,130,,,0,1000,50,1000,128,687,128,73627,8901,100,49766
OLF,,,10000,,,0,500,1200,2556,3000,3000,2000,3113,500,1200,620,949.5800170898438,,,0,,,0,3000,12,3500,12,170,1100,664,949.5800170898438,60,2000,60,,,0,2906.39990234375,60,4000,60,52,2700,644
OS,,,64000,63,64000,63,50,51000,137,59000,16,59000,24,,,0,45000,,,0,,,0,60213.171875,28,63900,91,2,56000,374,30272.3203125,,,0,,,0,65000,15,65000,15,,,0
OVE,40,153,151,623,151,29817,337,146,31773,149,710,149,34814,100,145,114115,148,120,148,1126,1926,145,2546,153,100,153,33546,16575,145,47824,99.5,558,150,558,7959,95,8999,152,2421,152,33328,9689,151,71727
PBU,,,21000,80,21000,350,,,0,21000,70,21000,396,49,18100,60,8070.6201171875,,,0,10,808,10,21000,81,21000,160,100,18000,105,8070.6201171875,,,0,,,0,20000,10,23000,611,100,16000,100
PCB,,,2695.7900390625,540,2700,16207,3670,2600,9670,2500,737,2650,5469,1000,2320,2930,2300,,,0,,,0,2600,470,2690,4828,2903,2600,7792,802.4199829101562,,,0,,,0,2760,1396,2760,2769,63,2550,1021
PDA,,,3680,9,3680,1447,7,2750,322,3400,533,3400,1005,20,2800,260,5000,43,5000,43,50,2200,50,3800,99,3800,912,100,2900,1532,2550,354,4500,354,,,0,3500,55,3500,637,50,2850,167
PE,,,13.800000190734863,8137,13.800000190734863,2929832,445,12.100000381469727,2073521,11.199999809265137,200,11.800000190734863,5863637,38665,11.199999809265137,1709604,12.039999961853027,5000,12.100000381469727,205000,,,0,13.5,10408,13.5,2523752,5000,12.100000381469727,2397423,12.149999618530273,17100,11,60609,10000,10,60000,12,50572,12.5,3155488,800,12,1829092
PFE,,,982.4600219726562,300,990,2068,2000,810,2294,897.8300170898438,3370,900,7012,,,0,825,280,825,280,,,0,941.010009765625,60,1080,710,1900,900,3999,1150,270,800,270,119,500,119,933.1400146484375,60,928,2797,470,850,650
PFG,,,4500000,2,4500000,2,,,0,2000907.875,,,0,,,0,2000907.875,,,0,,,0,3690000,,,0,,,0,2000907.875,,,0,,,0,2000907.875,,,0,,,0
