Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
POW,6000,,10100,16,10100,3272,2,9200,1183,9990,1,9980,3804,10,8590,678,9500,50,9500,90,,,0,10830,382,10900,2246,1134,10000,2775,13000,,,0,,,0,12000,,,0,10,11000,863
PPA,,,350,587,350,1133,56,340,11664,356.8500061035156,32,350,7417,846,320,3250,300,,,0,,,0,260,16,330,8524,280,260,1280,220,,,0,990,220,990,300,7,333,1001,4678,300,4678
PSH,,,10000,187,10000,2324,100,9000,100,10000,18,12000,1007,,,0,4013.580078125,,,0,,,0,9000,429,11800,1708,25,9000,854,4013.580078125,32,13000,32,,,0,10000,360,13600,636,69,10000,79
PSL,,,5450,154,5390,4319,10,4800,2939,5400,225,5400,707,34,4600,1517,5000,92,5000,92,,,0,5500,271,5500,2731,12,4920,2267,4320,36,4320,108,24,3000,24,5430,24,5000,727,12,4870,111
PSM,,,3080,7,3290,5285,385,2800,985,3500,1,3500,1,46,2800,3073,2500,,,0,,,0,4400,13,4340,726,500,3050,4583,1299.4200439453125,35,3000,35,,,0,3100,67,3100,840,250,2650,1059
PSS,,,1780.739990234375,248,1890,11127,1109,1500,2119,1966.1300048828125,36,2170,1709,39,1470,5062,450,,,0,,,0,1450,21,1590,6015,,,0,1600,100,3000,100,,,0,1870,416,1870,3395,371,1100,4215
PT,,,598,13,598,33702,244,510,17059,555,1404,555,32694,257,500,4987,575.280029296875,180,600,1675,,,0,587,253,587,40097,5,540,11420,700,227,700,263,15,600,15,579,967,579,32212,19,460,1088
PWO,,,406,38,406,34955,52,401,20792,400,45,400,32914,30,392,5266,390,129,390,1701,17,281,3017,427,1090,427,20733,10,411,21961,350,240,350,1128,200,300,695,376,2176,376,17860,200,330,3744
QCR,,,999000,1,998000,13,1,900000,2,998000,1,998000,10,1,900000,4,850000,,,0,,,0,1102989.25,1,1300000,1,5,800000,6,365080.84375,,,0,,,0,1400000,1,1500000,1,1,1000000,2
RAD,,,15000,37,15900,400,64,15000,398,15300,37,15300,174,50,13500,57,3700.18994140625,,,0,,,0,13900,6,13800,490,44,13000,367,3700.18994140625,10,14500,10,,,0,12600,42,16000,42,,,0
RAG,,,550000,1,699000,4,,,0,550000,11,690000,12,1,550000,2,259841.8125,,,0,,,0,569000,9,569000,9,5,480000,5,259841.8125,,,0,,,0,580000,4,650000,8,,,0
RAM,,,3150,52,3100,2386,500,2800,1859,2800,16,2800,930,274,2500,1325,1238,,,0,,,0,2840.679931640625,53,2990,2925,713,2700,2181,1600,10,3000,10,,,0,2500,97,2800,595,463,2500,1463
RAT,32,176,176,100,176,1282862,2718,175,800373,175,6043,175,791095,50,170,150356,173.6999969482422,901,176,1401,9950,150,19380,175,7690,175,831956,29694,174,199991,190,6819,190,6819,2000,150,27224,176,100,176,747939,59000,172,574032
RBH,,,19600,48,19600,2666,184,17500,585,20400,108,20400,1294,99,18000,130,22000,2,22000,22,,,0,17100,473,17100,2907,301,17000,901,25000,8,20000,8,10,10000,10,18100,56,18100,688,100,17600,253
RCO,400,,1680,40,1690,8305,1664,1500,10055,1550,677,1550,11041,300,1330,2496,1700,120,1400,804,500,1000,500,1660,40,2000,3285,445,1660,4417,1500,160,1450,476,909,900,909,1280,6,1500,2724,20,1280,4617
RCS,,,250000,1,250000,6,1,200000,8,240000,13,240000,13,5,215000,12,93742,,,0,,,0,225000,2,225000,8,,,0,93742,,,0,,,0,210000,2,220000,2,1,200000,1
RCT,,,928000,1,926000,7,,,0,930000,1,959000,3,1,500000,3,1000000,,,0,,,0,990000,2,845000,6,,,0,357974.875,,,0,,,0,960000,1,979000,1,,,0
RDE,,,32400,1,38700,1067,26,32400,611,38500,15,39000,145,50,29100,434,38000,12,55000,12,,,0,39000,27,39000,1144,115,31700,725,50000,57,50000,57,10,15000,10,34517.5,53,34600,790,50,31500,924
RDL,,,1100000,1,1370000,13,1,200000,1,998000,2,996000,9,,,0,378869.09375,,,0,,,0,1390000,1,1390000,3,1,1200000,2,378869.09375,,,0,,,0,1600000,1,1400000,1,,,0
RDS,,,800000,1,800000,1,,,0,775000,1,800000,1,,,0,208036.5625,,,0,,,0,800000,1,800000,1,,,0,208036.5625,,,0,,,0,800000,1,800000,1,,,0
RE,,,2900,1951,2900,24994,250,1800,827,3700,70,3700,14080,100,2600,200,3000,279,3500,279,,,0,3400,937,3390,53447,100,2800,100,5000,12,4500,3760,,,0,2800,300,4200,11955,,,0
REA,,,1310,146,1310,8718,,,0,1200,9,1200,5571,300,750,300,500,17,3000,17,,,0,1155.2099609375,100,1150,9007,104,985,5199,900,400,900,1600,,,0,1081.4599609375,4,1310,546,620,1010,1834
RED,60000,,60000,200,60200,210,100,60000,100,60000,3,69900,248,100,60000,100,22664.060546875,,,0,,,0,60000,12,64900,387,100,60000,100,22664.060546875,,,0,,,0,60000,20,66000,20,100,60000,100
REO,,,2000,1,1980,2654,1000,400,1320,2100,52,2190,685,316,2100,416,164.57000732421875,270,2000,270,24,1000,24,400,,,0,,,0,2000,,,0,46,2000,46,0.009999999776482582,,,0,800000,0.009999999776482582,800000
REP,,,949,21,949,9934,26,845,10479,850,43,850,11742,2,830,902,950,170,950,970,10,630,10,880,1080,880,13529,200,752,20693,700,62,700,153,50,620,113,850,1,850,13986,19,750,3170
RG,,,1550,180,1690,17711,40,1550,7396,2100,4127,2100,5217,500,1350,2670,2090,,,0,,,0,1650,557,1620,12420,650,1340,23313,2500,2,2220,120,,,0,1740,500,1700,11691,196,1410,2887
RGO,,,2340,161,2320,1084,500,1650,700,2100,8,2100,877,50,1310,605,794.6900024414062,,,0,,,0,2500,30,2490,3118,200,1690,1420,794.6900024414062,10,2100,10,,,0,2000,60,2000,77,77,1000,77
RHP,,,6990,1,6970,118,36,5200,36,6971.56982421875,47,7000,60,,,0,2754.409912109375,,,0,,,0,6590,1,6340,623,,,0,2754.409912109375,,,0,,,0,6941.5498046875,,,0,,,0
ROM,,,5690,108,5690,6084,523,5500,5967,5986.25,300,5980,1608,1000,4600,2011,1901.9599609375,,,0,,,0,5390,46,5390,2022,300,4850,4235,4500,40,7500,40,,,0,5900,93,5900,1232,100,3310,401
RSE,,,29700,45,29500,3328,1,27200,369,33900,50,33800,2287,8,28000,507,33000,20,35000,20,,,0,27400,27,27400,1572,68,27300,1597,31028.849609375,5,30000,5,10,15000,10,29000,8,29000,767,20,27600,962
RSH,,,30000,711,40000,712,15,30000,429,50000,,,0,,,0,19215.0703125,,,0,,,0,22200,,,0,14,22200,54,28000,,,0,,,0,40000,,,0,30,22000,30
RSI,,,2000,427,2000,428,300,200,300,1650,18,1650,18,,,0,684.2000122070312,,,0,,,0,2120,16,2110,468,19,722,1034,1150,,,0,,,0,2282.31005859375,13,2480,85,,,0
RTA,,,16500,10,16500,3536,25,14700,1125,21935.900390625,612,22000,1460,70,16600,308,17300,10,25000,10,,,0,15946.58984375,6,15600,1474,11,15500,1344,20000,2,20000,2,10,8000,20,17100,4,17100,802,50,14500,650
S,,,378,76,378,2641,5,150,7760,145,231,293,3647,5,150,4115,280,,,0,,,0,180,360,179,9167,26,155,19054,145,100,190,100,,,0,238,584,238,8812,7286,200,12830
SA,,,7641.64990234375,45,8300,111,90,7500,90,8214.4404296875,35,8300,162,,,0,3410.75,,,0,,,0,8280,1,8280,307,42,7500,124,3410.75,,,0,,,0,15000,1,9000,144,10,7500,20
SAL,,,7100,2,7690,121,36,7100,536,7636.16015625,3,7890,238,49,7000,49,3410.75,,,0,,,0,7690,72,7690,752,88,7500,88,3410.75,,,0,,,0,7500,6,7500,140,28,7000,58
SAR,,,32100,22,32100,2680,20,28000,251,38658.05078125,75,39000,1063,10,29100,153,9564.2099609375,,,0,,,0,35000,12,33900,828,76,30000,269,9564.2099609375,10,34000,10,,,0,31000,45,35500,715,20,26500,72
SBU,,,43000,156,43000,1156,15,33000,15,43954.19921875,201,44000,201,15,33000,51,14800.4404296875,,,0,,,0,36000,20,36000,222,8,32000,54,14800.4404296875,,,0,,,0,36400,150,44000,150,15,30000,15
SC,,,1310,167,1310,10293,36,1020,4462,1360,252,1360,3395,100,1000,159,1600,95,1600,152,100,800,100,1250,236,1250,8261,500,850,2174,3000,75,3000,75,5,1200,105,1210,185,1210,6570,6,975,920
SCB,,,110000,9,110000,19,,,0,120000,1,120000,3,,,0,53413.53125,,,0,,,0,160000,1,135000,3,1,50000,1,53413.53125,,,0,,,0,100000,1,100000,4,,,0
SCN,,,3040,313,3040,2302,10,2660,3317,3400,218,3400,2445,50,3100,1609,2500,922,2500,2435,,,0,3770,131,3770,1666,10,2800,2079,2500,133,2500,143,40,1500,40,3730,55,3730,1121,127,2650,364
SCR,82,,183,100,400,1721,46,183,3346,105,47,265,3040,371,105,3457,100,,,0,,,0,221.75999450683594,124,220,6514,2014,215,12523,150,15,144,15,,,0,300,101,320,6668,1376,300,3388
SDM,,,3400000,1,3000000,1,,,0,1115816.375,,,0,,,0,1115816.375,,,0,,,0,2500000,,,0,,,0,1115816.375,,,0,,,0,1115816.375,,,0,,,0
SDR,100000,,100000,49,102000,129,100,100000,100,100000,103,115000,133,100,100000,100,37717.0703125,,,0,,,0,100000,60,130000,60,100,100000,100,37717.0703125,,,0,,,0,100000,,,0,100,100000,100
SEA,,,199,3952,199,87427,500,150,103525,190,115,189,47532,2500,141,111589,155,4450,155,9450,,,0,199,1893,199,60658,490,173,151804,170,1058,175,1058,,,0,173,6500,173,38146,480,150,108368
SEN,,,815,440,809,100652,2000,710,25705,800,3504,800,34250,1000,650,1500,1300,,,0,50,610,100,835,136,835,46888,801,801,25665,775,,,0,,,0,846.739990234375,460,847,10505,400,695,6756
SEQ,,,21000,30,24000,51,100,22000,428,23000,,,0,,,0,8481.08984375,,,0,,,0,20000,18,20000,55,59,18000,59,8481.08984375,,,0,,,0,25000,,,0,10,16000,10
SF,6,18,17.899999618530273,123413,17.899999618530273,1950382,40,17.399999618530273,1662490,16.399999618530273,5361,16.399999618530273,1170929,82854,16.299999237060547,2689115,1.7799999713897705,4857,17.799999237060547,116896,,,0,17.899999618530273,97875,17.899999618530273,708412,168,17.700000762939453,1552410,17.540000915527344,16000,18.200000762939453,52882,181,17.5,93367,18,100,18,1302208,1200,17.899999618530273,446650
SFE,,,67600,6,64900,103,7,50000,7,63000,9,63000,87,7,60000,7,25136.580078125,,,0,,,0,62356.9296875,8,65000,112,,,0,25136.580078125,,,0,,,0,66000,10,69800,54,1,60000,1
SFK,,,99,2495,99,123726,300,90,140547,95.5999984741211,2708,95.5,59815,9064,75,115742,75,3889,85,6889,,,0,71,43,78,237024,4445,71,203363,70,200,238,200,100,50,100,89.80000305175781,387,89.9000015258789,103099,30,77.0999984741211,103718
SFL,,,98500,1,98300,35,,,0,118000,1,109000,39,,,0,39315.26953125,,,0,,,0,85000,1,88900,7,,,0,39315.26953125,,,0,,,0,11000,1,109000,13,,,0
SI,,,2590,320,2590,20398,890,2400,9962,2650,3,2650,15360,1352,2300,9996,2000,858,2700,858,,,0,2336.639892578125,75,2680,24963,292,2330,4820,3000,,,0,39,1000,39,2407.35009765625,59,2410,1552,1893,2120,8772
SIL,,,2800,194,2800,1509,,,0,1500,106,2640,801,201,1500,201,2265.139892578125,4,10000,4,,,0,2750,809,2750,3111,,,0,2265.139892578125,10,3500,14,,,0,2050,30,1950,553,20,1600,20
SIO,38,,132.35000610351562,1012,133,254002,100,106,32820,139,2196,139,142276,200,135,11196,190,903,145,3841,,,0,141,649,141,141802,132,125,41811,190,15000,150,23670,50,100,50,90.87000274658203,110,120,58272,1877,75,22960
SNM,,,110000,10,119000,75,50,110000,110,109000,19,109000,69,,,0,76610.65625,,,0,,,0,114121.8984375,4,115000,23,4,114000,104,76610.65625,,,0,,,0,110000,6,120000,6,100000,0.009999999776482582,100000
SOI,,,1000,400,1000,2290,101,725,2713,830,400,800,3812,808,680,3002,450,,,0,,,0,890,23,890,17752,41,703,9883,550,10,744,663,,,0,625,60,748,5630,36,625,7796
SOL,,,1621.2099609375,1737,1650,2029,10000,1500,22555,1410.699951171875,12,1450,631,808,1200,4443,446.0199890136719,,,0,,,0,1590,125,1580,6439,3000,1450,8843,1200,3,1200,3,,,0,1814.1500244140625,1555,2950,1555,1000,1200,3988
SP,2500,,2750,12,2750,8053,100,2500,100,2980,28,2980,2029,96,2510,196,2900,18,2900,160,,,0,2900,9,2890,11370,100,2500,110,2560,,,0,,,0,3600,40,3600,1976,456,2550,756
SPT,,,600,299,750,299,,,0,600,1000,600,5000,,,0,189.3300018310547,,,0,,,0,520,100,520,100,,,0,189.3300018310547,,,0,,,0,778.8099975585938,156,780,28792,,,0
SRD,70000,,94093.75,13,100000,13,99,70100,199,70000,3,89900,147,100,70100,200,29473.939453125,,,0,,,0,70100,60,90000,60,100,70100,200,29473.939453125,,,0,,,0,70000,10,90000,10,100,70100,200
SRP,,,13900,87,13900,1670,,,0,17000,547,17000,1118,,,0,7928.259765625,,,0,,,0,16900,49,16900,208,100,4000,100,7928.259765625,,,0,,,0,20000,48,20000,48,,,0
SSC,,,640,2669,640,9219,197,550,6403,691.4099731445312,456,720,991,50,531,2949,600,96,600,2196,,,0,650,119,650,14041,20,570,8132,530,53,530,343,,,0,669,77,669,2961,78,620,929
SSL,,,69600,1,69600,20,,,0,69863.640625,1,71000,1,2,58000,2,22109.029296875,,,0,,,0,66951.890625,6,70000,6,,,0,22109.029296875,,,0,,,0,72601.90625,1,79900,2,,,0
SST,,,10000000,2,10000000,2,,,0,3838074,,,0,,,0,3838074,,,0,,,0,10000000,,,0,,,0,3838074,,,0,,,0,3838074,,,0,,,0
STL,,,1940,6,2100,16001,216,1940,7110,2200,63,2190,11344,100,1960,3175,2300,222,2300,1272,200,1800,200,1955.739990234375,63,1940,26486,258,1790,4748,2000,63,1950,247,,,0,2090,582,2210,8196,210,2090,2616
STR,1750,,2800,6,2800,195,500,2300,826,1784.530029296875,100,2800,300,96,1800,490,2350,180,2000,181,,,0,3200,53,3200,335,200,1800,380,1950,12,2600,22,,,0,2764.580078125,,,0,40,2650,570
STS,,,189000,1,189000,12,2,17300,4,170000,4,168000,7,,,0,95665.6796875,,,0,,,0,176000,1,179000,6,2,17000,2,95665.6796875,,,0,,,0,178000,3,176000,14,,,0
SU,,,115000,9,115000,11,,,0,200000,,,0,,,0,112362.03125,,,0,,,0,300000,20,300000,20,,,0,112362.03125,,,0,,,0,112362.03125,,,0,,,0
SUD,100000,,110000,4,110000,34,100,100000,100,100000,3,124000,63,100,100000,100,37979.5703125,,,0,,,0,120000,57,120000,57,100,100000,100,37979.5703125,,,0,,,0,100000,,,0,100,100000,100
SUN,,,790,110,790,4889,100,550,1184,511.8999938964844,60,640,1030,20,550,1004,475,200,1000,200,,,0,720,590,720,3220,1000,600,6842,499,300,499,500,100,300,100,662.5,90,675,2105,120,575,860
SWF,,,197,608,197,257113,1451,176,145234,194.3000030517578,160,195,110706,5000,180,111649,80.30999755859375,,,0,,,0,178,2145,178,154960,18050,175,138050,110,1000,400,1000,,,0,175,2054,175,40283,798,139,108098
TA,,,17400,5,17400,854,2,12000,12,15000,113,19000,463,3,15000,335,8409.3798828125,,,0,50,8000,50,23800,65,23700,235,36,12500,245,10400,,,0,1,16000,1,29000,220,26900,287,10,16000,61
TAC,,,150000,1,318000,68,2,15000,2,500000,3,350000,5,,,0,91593.2265625,1,350000,1,,,0,550000,2,460000,13,,,0,91593.2265625,,,0,,,0,91593.2265625,,,0,2,50000,2
TAI,,,724.72998046875,5573,750,10442,729,703,1129,1000,313,999,8887,40,500,70,121.01000213623047,1000,900,1000,,,0,1110.72998046875,194,1200,6220,181,800,1567,750,22,750,84,,,0,839.27001953125,106,750,1845,,,0
TBU,,,67968.8125,170,68000,170,15,59000,15,69000,150,69000,150,2,51000,2,22796.0390625,,,0,,,0,108000,16,68500,177,15,59000,15,22796.0390625,,,0,,,0,69000,190,69000,190,,,0
TC,,,4100,39,6490,990,25,4100,25,7400,150,7400,884,125,2410,177,3848.0400390625,,,0,,,0,20000,32,20000,321,50,5000,87,7500,10,18000,10,,,0,6500,15,6500,1079,98,2500,98
TCB,,,51000,1,52000,1,,,0,26000,1,26000,2,,,0,9540.4501953125,,,0,,,0,30000,1,34400,6,,,0,9540.4501953125,,,0,,,0,29900,1,25500,3,,,0
TCL,,,4300,1158,4300,6761,100,3610,7778,3905.169921875,970,4000,6300,1000,3100,2835,3500,96,3500,429,,,0,3741.409912109375,454,3750,8567,30,3600,8041,3000,72,3000,72,20,2000,20,3766.159912109375,60,3930,3335,100,3500,2468
TCO,,,749,98,749,6075,100,420,1600,800,508,800,3311,50,600,2560,328.5,9490,500,20419,,,0,1270,422,1270,5577,500,416,970,130,93,650,535,,,0,750,,,0,25,800,597
TCS,,,4987.10009765625,2000,5400,5502,89,4010,1234,5190,18,5190,729,500,3000,571,6264.18994140625,94,9000,94,100,5700,100,5400,333,5000,851,9,3940,29,4400,50,8000,50,,,0,4840,390,4840,8579,,,0
TCU,,,230000,2,200000,2,10,91100,12,200000,1,200000,1,10,90000,10,69683.3828125,,,0,,,0,195000,3,300000,3,10,196000,37,69683.3828125,,,0,,,0,250000,3,250000,3,10,96000,15
THF,,,700,267,700,3760,320,500,4701,675,480,675,6970,1500,431,7430,475,,,0,,,0,599.3300170898438,2820,600,24425,1000,450,12860,550,40,550,40,,,0,591,2033,591,3737,500,500,500
THP,,,6500,20,6750,2531,63,5130,1063,8397.3896484375,22,8400,365,30,6900,213,2399.0400390625,,,0,,,0,7500,473,7500,880,465,5000,465,2399.0400390625,,,0,,,0,6000,222,8900,411,16,6000,16
TI,,,1930,322,2270,15857,5,1930,2010,2390,847,2390,9529,100,2000,1762,2000,478,2400,1523,,,0,2310,577,2350,21647,418,2000,5134,2490,76,4000,76,,,0,2640,829,2630,3891,2000,2200,2396
TIO,74,,370,3603,396,187605,2000,295,15502,300,8532,300,20640,4500,256,42071,330,400,280,2320,,,0,340,860,340,56393,18,290,17077,220,,,0,,,0,390.9800109863281,,,0,405,244,3955
TK,,,31000,160,48000,433,,,0,35500,50,39000,213,20,35000,40,20250.619140625,,,0,,,0,39065.21875,37,40000,37,,,0,20250.619140625,5,41100,5,,,0,3950,2,38900,9,,,0
TOR,,,900000,12,849000,29,,,0,280650.28125,,,0,,,0,280650.28125,,,0,,,0,1100000,1,800000,4,,,0,280650.28125,,,0,,,0,400000,,,0,,,0
TPU,,,2450,177,3990,2479,67,2410,802,2500,126,2500,626,,,0,1175.199951171875,,,0,,,0,3421.639892578125,10,4460,686,489,2500,489,1000,,,0,,,0,3291.860107421875,188,4100,681,,,0
TRA,,,2029.4300537109375,27,2260,1571,200,1500,200,1846.1099853515625,90,2570,690,100,1700,100,840.010009765625,,,0,,,0,2150,457,2150,2823,183,1810,683,840.010009765625,10,2000,10,,,0,2730,158,2730,293,200,1700,200
TRN,,,537,1470,532,135345,788,511,163933,500,198,500,52157,38,497,122367,600,,,0,,,0,510,187,508,94104,4700,482,139178,50,1000,700,1000,,,0,504,2548,504,31592,206,479,106430
TRS,,,299666.65625,20,300000,28,8,231000,20,220000,,,0,,,0,101058.03125,,,0,,,0,260000,16,300000,619,4,260000,14,101058.03125,,,0,,,0,295000,,,0,8,231000,28
TRU,,,745,324,740,9729,200,600,13117,789,68,789,6494,16,580,2286,658.1599731445312,178,750,178,,,0,630,146,630,29478,8,570,18801,550,86,550,306,200,500,200,670,344,670,10095,8,625,8224
TS,,,899,1569,899,9759,1000,122,2100,92.47000122070312,491,300,491,616,63,2284,74.80999755859375,,,0,,,0,550,554,550,1725,100,400,13195,74.80999755859375,10,399,10,,,0,207,464,600,464,93,207,1662
TSH,,,41300,22,41300,1556,5,31500,804,35000,207,49400,437,3,35000,19,60000,,,0,,,0,38000,34,38000,456,2,32000,635,40000,9,39000,16,,,0,59856.28125,94,60000,94,1,39000,49
TUB,,,298,1404,290,15787,231,220,31537,278.8399963378906,2612,289,11178,26,200,5426,270,228,270,646,,,0,267.7699890136719,60,200,21882,1000,180,27422,170,260,170,1544,,,0,348.6499938964844,40,329,36419,400,155,26989
UTS,3500,,19870.830078125,17,17000,479,21,5800,3593,7921.31005859375,,,0,4,7000,1432,5400,,,0,,,0,7010,3,7800,232,34,7010,1923,5900,16,6000,16,,,0,8500,18,8500,236,40,6000,1321
VCB,,,799000,1,799000,2,,,0,850000,1,877000,2,,,0,350872.8125,,,0,,,0,839000,1,839000,3,,,0,350872.8125,,,0,,,0,896000,1,896000,4,,,0
VEG,88,,320,91,445,27582,30,321,27095,410,620,417,14318,521,410,12309,400,320,10000,320,,,0,432.7699890136719,998,434,13862,38,351,14962,335,840,375,840,303,335,970,340,133,480,16704,191,340,30810
VF,,,19.899999618530273,1000,19.799999237060547,2324509,100000,15,100000,22,6536,22,103174,100000,15.100000381469727,200000,16.139999389648438,18763,24,18763,,,0,15,85000,19.399999618530273,643459,84000,15,84000,24,90000,24,90000,,,0,17.399999618530273,19931,17.399999618530273,946536,41000,15,41000
VFT,,,2600000,1,2600000,1,,,0,2600000,,,0,,,0,1029499.4375,,,0,,,0,2400000,,,0,,,0,1029499.4375,,,0,,,0,1029499.4375,,,0,,,0
VG,,,2870,140,2870,2408,15,2100,2250,2120,105,2120,6549,37,1810,667,2190,90,2190,250,,,0,2470,146,2470,2295,143,1900,1543,2400,17,2400,217,,,0,2380,3,2380,8012,30,2260,2154
VIT,,,792.6300048828125,376,1080,7780,841,560,1045,785,17985,785,17985,500,400,500,324.6600036621094,,,0,,,0,982.9199829101562,450,984,784,,,0,740,,,0,,,0,1125.4100341796875,,,0,4,800,33
VOE,,,5400000,,,0,,,0,2949036.25,1,6000000,1,,,0,2949036.25,,,0,,,0,5000000,,,0,,,0,2949036.25,,,0,,,0,2949036.25,,,0,,,0
VOR,,,2553164.5,,,0,,,0,2553164.5,,,0,,,0,2553164.5,,,0,,,0,2553164.5,1,4420000,1,,,0,2518066.5,,,0,,,0,2553164.5,,,0,,,0
VSC,,,50000,1,40000,4,,,0,50000,1,50000,1,,,0,15937.349609375,,,0,,,0,54800,1,54300,5,,,0,15937.349609375,,,0,,,0,50000,1,40000,2,,,0
W,,,15100,30,16600,3566,66,15200,11137,17000,5,17000,1974,191,16000,842,6250.14013671875,,,0,,,0,17500,80,17500,2021,150,15400,1576,8900,,,0,10,8000,10,15200,72,16500,920,1,15100,565
WAI,,,97760.15625,100,97000,601,42,91000,205,92000,3,93000,319,20,90000,60,100000,37,100000,248,,,0,94498.7734375,33,96000,688,20,90600,170,51930.23046875,,,0,,,0,90000,46,94000,171,49,90000,200049
WAL,,,7990.14990234375,191,7990,2829,10,6510,2212,6300,40,7500,1542,250,6200,1070,2800.330078125,,,0,,,0,8991.650390625,874,8200,8746,44,6500,444,2800.330078125,,,0,,,0,9500,26,9500,26,,,0
WCB,,,960000,3,925000,21,1,402000,2,800000,2,937000,7,,,0,347832.9375,,,0,,,0,868000,1,868000,27,1,318000,3,347832.9375,,,0,,,0,784275,3,940000,3,1,300000,2
WIN,,,14300,75,14200,2046,24,8500,4571,9500,29,9500,788,2000,7600,3787,10000,60,12000,73,,,0,9870,20,9870,5010,2000,7600,4934,12000,2,6480,22,,,0,8500,188,8500,1113,1,7040,5956
WM,,,11000,264,13000,313,60,11000,79,12900,18,12900,53,8,10000,9,6821.509765625,,,0,,,0,12000,50,12000,223,82,11000,192,6821.509765625,,,0,,,0,11000,,,0,,,0
WOR,,,230000,,,0,,,0,188458.625,,,0,10,160000,10,83894.7265625,1,200000,1,,,0,200000,,,0,,,0,83894.7265625,,,0,,,0,150000,,,0,,,0
WR,140000,,190000,10,155000,18,5,150000,110,150000,2,150000,2,100,140000,100,78235.6171875,,,0,,,0,140000,1,150000,3,100,140000,100,78235.6171875,,,0,,,0,150000,,,0,100,140000,100
WRH,,,7800,1326,7800,1894,10,6010,180,10900,726,10900,2579,,,0,3393.949951171875,,,0,,,0,9990,200,10000,2512,96,8000,606,3393.949951171875,,,0,,,0,5000,505,9970,1744,,,0
WS,,,5670,74,5590,1206,,,0,4880,44,4900,213,50,3400,275,6000,60,5200,64,,,0,4800,8,4800,2110,7,4000,1126,2599.570068359375,20,5000,166,,,0,5150,135,5150,625,50,3050,260
ZIR,,,209.16000366210938,1,349,21834,1000,101,11000,478.9700012207031,43,540,13943,468,440,1968,117.55000305175781,552,800,552,,,0,676,1919,676,24628,10,501,6510,648,20,780,20,,,0,600,316,600,6033,4,325,1504
ZR,,,16200,198,16200,271,50,11500,80,13344.8798828125,446,17000,487,200,14200,300,7683.919921875,,,0,,,0,16104.66015625,176,16900,378,100,14000,270,15200,10,35000,10,,,0,14615.3203125,25,16200,191,104,13500,164
