Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
FF,9.09000015258789,24.200000762939453,23.799999237060547,29901,23.799999237060547,721963,30000,21.700000762939453,785485,23,9500,23,743000,30000,21.399999618530273,433281,26,47023,26,47023,95071,23,123998,23.360000610351562,93631,23.5,157985,7327,22.799999237060547,455216,23.5,7000,23.5,29000,5000,21,23190,23.700000762939453,84163,23.700000762939453,1189590,10000,22,515959
FFC,240000,,330000,1,330000,25,100,240000,100,339000,2,340000,4,100,240000,100,144217.296875,,,0,,,0,329131.0625,8,330000,15,1,285000,104,144217.296875,,,0,,,0,419007.40625,1,430000,1,1,380000,104
FIM,,,3270,213,3270,26674,200,3040,9491,3000,48,2990,10910,500,2810,7060,5500,25,5500,25,100,3350,150,3533.89990234375,300,3300,11194,20,2860,7755,2900,100,7000,100,100,3000,100,3135.830078125,165,3140,15784,400,2870,16533
FIR,,,1200000,1,1280000,3,2,950000,2,1100000,1,1240000,12,2,1050000,2,575129.1875,,,0,,,0,969000,10,969000,13,2,870000,2,575129.1875,,,0,,,0,1050000,2,1350000,4,1,969000,1
FLO,,,2110,1,29000,509,,,0,28000,11,28000,61,,,0,10143.349609375,,,0,,,0,19200,10,19200,50,,,0,10143.349609375,,,0,,,0,29000,41,29000,134,,,0
FLP,,,601,460,1090,10346,85,601,2985,710,32,710,2213,16,565,2302,800,218,800,218,500,300,500,540,90,540,9326,136,490,4166,850,48,850,48,120,600,120,840,64,840,1732,30,601,818
FLX,,,299,1872,299,71365,200,273,36526,251,5148,251,119541,3809,210,12137,375,500,390,1500,,,0,246,582,246,160881,20,225,48292,290,1200,300,2526,1000,250,1380,259,12,259,18689,500,245,2430
FOD,,,413.6300048828125,249,989,450,6788,400,6797,625,203,625,805,500,500,1000,290,,,0,,,0,673.6199951171875,1078,685,1160,65,342,5667,420,,,0,372,400,372,489.6600036621094,50,732,1788,6019,350,39416
FSE,,,996403.3125,4,994000,34,1,800000,1,984913.625,1,985000,15,2,850000,9,425346.375,,,0,,,0,947474.25,1,947000,9,1,900000,1,425346.375,,,0,,,0,959000,1,959000,4,1,650000,1
FUN,,,160000,17,249000,21,,,0,140000,30,200000,33,,,0,59586.98046875,,,0,,,0,165000,212,165000,214,,,0,59586.98046875,,,0,,,0,150000,,,0,,,0
GAL,57,,300,80,390,2714,33,300,12069,249,6306,249,21507,1830,180,23097,150,1161,150,8728,,,0,258.5400085449219,1734,259,46128,20,231,12565,215,1100,215,1110,,,0,325,199,335,22891,225,250,67581
GC,,,410,1144,439,12665,234,410,8746,466,1779,466,6086,38,420,2123,153.66000366210938,,,0,,,0,430,589,430,18389,2903,380,9003,350,532,400,532,,,0,447.3800048828125,703,495,3925,1000,300,3090
GCH,,,14400,2,14500,2,,,0,14000,47,14000,49,,,0,20162.330078125,,,0,,,0,25000,5,40000,7,,,0,20162.330078125,1,20200,1,,,0,10000,,,0,,,0
GEN,,,240000,2,244000,19,1,164000,1,200000,3,200000,9,,,0,251289.75,,,0,,,0,240000,2,239000,7,1,163000,1,251289.75,,,0,,,0,210000,1,200000,4,5,160000,5
GIN,,,1940,159,1940,4682,52,1820,3404,2030,6,2030,6065,23,1650,3131,3276.7900390625,51,3500,600,,,0,2161.320068359375,274,2190,15460,100,1760,3716,1300,500,3200,530,400,1300,400,1750,35,1750,18633,100,1360,2050
GL,,,414,113,414,56479,500,372,129016,404.1700134277344,100,410,61261,30,345,106786,700,3327,400,3869,,,0,425,100,420,64267,66,320,162726,390,515,395,2514,23,300,23,358.3999938964844,40,359,28364,1721,301,114865
GNZ,,,8000,,,0,,,0,32000,1,25000,11,,,0,43211.30078125,,,0,,,0,150,,,0,,,0,43211.30078125,,,0,,,0,43211.30078125,10,60000,10,,,0
GRA,,,5000,51,5000,52,206,3000,1206,4990,55,4990,1002,6,3500,770,4200,,,0,,,0,4340,5,4340,4516,24,3660,1997,3290,,,0,,,0,4000,42,6000,751,221,4000,4370
GRN,86,,549,370,540,35790,4411,465,48731,470,61,499,4827,863,470,20203,450,478,499,759,,,0,501,158,539,27688,26,501,54060,364.7900085449219,,,0,246,350,465,480,30,480,37616,516,470,45261
GV,,,2710,110,5000,112,650,2700,4798,3400,111,3400,763,,,0,1032.550048828125,,,0,,,0,2590.06005859375,3,2850,2124,500,2200,2180,2440,7,2440,7,,,0,5000,114,4990,157,2,2210,494
GWS,,,11000000,1,12400000,4,1,10100000,1,11000000,1,13000000,1,1,11000000,1,5335434,,,0,,,0,13000000,1,13000000,12,,,0,5335434,,,0,,,0,13000000,1,13000000,1,2,11000000,2
H,50,,136.64999389648438,7152,140,101160,1956,123,166851,137,7154,137,172710,500,131,116002,110,,,0,676,110,5676,138,1635,138,89486,60,131,99073,155,218,155,769,500,120,18897,115,8316,115,215596,1000,109,216299
H2O,10,,62,20000,60,2811715,62475,56.099998474121094,76873,62.20000076293945,1104,62.20000076293945,322374,500,56,225851,58.86000061035156,1925,64,55732,29938,52,39938,74.80000305175781,3875,71,548107,2484,62.29999923706055,436955,55,16544,55,46681,20000,41,27309,64,2053,64,517456,1000,60,138441
HAB,,,140000,2,140000,2,10,120000,10,134416.671875,5,135000,5,10,105000,28,53399.55078125,,,0,,,0,124000,4,124000,16,10,100000,10,110000,,,0,5,110000,5,125000,,,0,20,100000,20
HAL,75,,416,2726,416,56799,2000,311,35346,470,676,470,80424,300,320,7376,400,2350,400,4600,500,280,1963,369,230,350,90022,90,285,21894,350,700,350,700,1000,309,1500,392,175,392,63270,27,315,9341
HAM,,,7000000,,,0,,,0,6900000,1,5750000,1,,,0,2823502.5,,,0,,,0,5750000,1,5750000,2,,,0,2823502.5,,,0,,,0,2823502.5,,,0,,,0
HCB,,,4180000,2,4080000,9,,,0,4040900.75,1,4350000,10,1,3800000,2,1709085.375,,,0,,,0,4057663.75,1,4190000,4,,,0,1709085.375,,,0,,,0,5000000,1,4370000,1,1,1850000,1
HCC,,,775,4288,775,33393,950,725,10212,730.3099975585938,2000,755,21696,1500,700,2500,640,,,0,,,0,815.1900024414062,2040,776,6941,1400,700,9140,620,400,620,400,,,0,734,959,734,13407,970,650,1470
HCP,88,,467.5199890136719,1000,467,72634,145,441,59324,445.6400146484375,1000,446,22873,88,432,21823,350,72,499,72,,,0,489,511,488,34193,150,426,35342,400,,,0,514,300,514,429,1665,429,30067,669,360,85867
HD,,,4608.669921875,1500,7400,2500,10,3850,391,4970.60009765625,117,6500,767,200,4000,1240,1599.6199951171875,50,4000,50,,,0,3812.35009765625,285,3890,3205,14,3550,1570,1599.6199951171875,,,0,,,0,6000,12,6000,13,10,4500,565
HE,75,,258,9356,258,88550,7620,186,130511,279,371,279,20463,500,215,7647,350,113,350,113,,,0,200,831,200,91100,6451,176,37555,160,580,250,580,200,90,200,239,262,239,19465,10000,200,10100
HE3,,,529,1179,529,18845,80,480,5431,697.6599731445312,3508,700,8508,30,500,6989,0.3199999928474426,,,0,,,0,525,284,525,284,1292,290,18758,500,20,942,20,44,500,454,600,205,590,595,350,450,3108
HER,,,3600,151,4200,12408,604,3600,9078,3603.60009765625,48,4160,5030,484,3600,1760,2000,,,0,720,3800,1220,4200,17,4200,11123,100,3820,6310,2400,,,0,200,3000,400,3620,108,3840,6044,124,3620,14123
HEX,,,2000,13403,2000,20628,1,80,1,200,70,500,7169,,,0,41.13999938964844,,,0,,,0,2000,3306,2000,3306,,,0,41.13999938964844,,,0,,,0,2000,1671,2000,1671,,,0
HHP,,,8000,200,10000,201,4,1000,4,8900,4,8900,4,,,0,3360.39990234375,,,0,,,0,5000,42,5000,45,,,0,3360.39990234375,,,0,,,0,10000,,,0,,,0
HMS,,,2280,488,2280,39480,300,1900,5283,1900,1609,1900,10948,500,1810,1512,3400,64,3400,83,,,0,1940,64,1940,10220,16,1860,4478,2300,54,2300,684,,,0,2490,725,2490,3464,2,2160,4515
HNZ,,,75000,,,0,,,0,90000,29,90000,29,,,0,99221.109375,,,0,,,0,99221.109375,,,0,,,0,99120.1015625,,,0,,,0,99221.109375,,,0,,,0
HOG,,,9990,42,9990,47,92,7210,401,10299.599609375,5,10400,166,,,0,3905.030029296875,,,0,,,0,18000,10,16000,30,,,0,500,19,7500,19,,,0,9700,5,15000,5,,,0
HOP,,,3800,36,3940,2191,250,3180,4716,3500,170,3400,3028,200,2910,2673,2400,,,0,,,0,4174.39013671875,775,4200,1770,125,4080,7177,2620,,,0,,,0,3000,17,3860,764,10,2860,1010
HPC,,,35000,90,35000,390,100,30000,100,35000,,,0,96,35000,116,13101.5,,,0,,,0,38900,20,38900,251,100,35000,158,28000,,,0,,,0,40000,10,40000,20,10,36000,10
HPR,,,1300000,1,1990000,2,,,0,1350000,1,1350000,3,,,0,1750000,,,0,,,0,1480000,1,1490000,4,1,1250000,1,743176.25,,,0,,,0,1400000,1,1490000,2,,,0
HSE,,,14500,5,15400,2963,50,14000,703,16000,179,16000,1925,150,15000,215,17500,100,17000,213,,,0,12350,98,13000,1948,96,12000,445,16000,40,15000,42,30,5000,30,13900,44,13900,1464,299,10800,444
HSS,,,3630,17,3630,2781,50,2370,3194,3090,572,3090,1121,43,2900,1624,2500,,,0,2000,2000,2000,3250,431,3250,3437,20,2700,3887,2500,190,2500,210,,,0,3330,961,3330,1212,15,2910,1044
HTE,,,3990000,1,3990000,5,1,2000000,2,4350000,1,4320000,4,,,0,1699123.75,,,0,,,0,3990000,1,3990000,6,,,0,1699123.75,,,0,,,0,5000000,1,5000000,1,,,0
HYR,,,4030000,4,3990000,9,,,0,3307498.5,1,3400000,2,,,0,1418066.875,,,0,,,0,3700000,1,3500000,6,,,0,1418066.875,,,0,,,0,2842945.75,1,4000000,1,,,0
I,,,2100,615,2100,1241,500,800,1200,1950,2234,1950,3389,1000,1500,8149,1500,100,1000,100,,,0,2210,576,2200,2942,360,1500,5235,1110,,,0,30,1000,30,1348.22998046875,4,3000,333,37,1020,117
IDC,11000,,11000,278,11200,777,100,11000,100,11037.6396484375,1160,11100,1269,100,11000,100,10324.98046875,,,0,,,0,11000,73,11100,2938,100,11000,100,10324.98046875,10,15400,10,,,0,11013.2802734375,53,11100,72,100,11000,100
IMM,,,100000,11,125000,20,,,0,135000,32,140000,32,6,110000,16,68316.59375,,,0,,,0,140000,,,0,8,90000,13,68316.59375,,,0,,,0,100000,,,0,7,100000,7
IND,,,3900,38,4960,2709,465,3900,1065,4461.27978515625,25,4500,471,84,3500,84,1977.510009765625,,,0,,,0,4730,8,4730,6466,472,4000,2066,5000,24,7000,24,,,0,4970,49,4480,628,20,4000,31
INS,,,195,2077,194,777955,248,157,237733,190,8840,190,306357,25000,165,272507,200,2790,200,12790,,,0,185,50,185,434330,1000,164,290168,200,10987,200,14722,1000,100,1000,161,46,197,398214,54,161,271133
JUI,,,2,98,25000,100,284,2,384,40000,49,99000,358,,,0,1102.27001953125,280,100000,280,,,0,1,1,99000,1,1,1,2,1102.27001953125,,,0,,,0,30000,118,30000,121,,,0
KOM,,,1010,590,1010,37530,100,976,12578,970,507,970,33032,100,950,4734,1280.06005859375,190,1500,590,379,1250,379,1030,2981,1030,48639,1215,1000,23681,1500,,,0,1000,1200,4050,965,2406,965,27840,828,952,28436
KR,,,120,8498,131,39155,281,120,3980,50,565,118,50046,,,0,133.3300018310547,13725,110,14045,,,0,135,4900,135,106260,,,0,133.3300018310547,,,0,,,0,99.7300033569336,678,99.9000015258789,29017,,,0
KRE,,,15000,204,14400,840,,,0,15000,116,13800,1462,,,0,15423.41015625,,,0,,,0,12000,196,12000,1838,,,0,15423.41015625,50,12000,50,,,0,15000,22,15000,22,6,1650,11
KV,,,39935.109375,1,40000,144,96,31000,731,29000,58,33000,359,2,29000,742,30000,,,0,,,0,35000,492,35000,792,150,30000,926,34000,11,34000,11,,,0,49000,13,49000,78,20,29500,767
LBH,,,6260,29,6260,5593,8,5800,2868,6010,32,6010,1500,4,5550,740,6000,29,6000,129,,,0,6015.919921875,49,6020,3318,45,4700,2074,6000,238,6000,2482,82,4000,82,6240,4,6230,1215,197,5250,843
LC,,,10427.1904296875,8,10500,128,15,7510,775,8666.6904296875,3,10300,920,100,7000,595,3180.050048828125,24,9000,64,,,0,7500,708,8000,2112,16,7500,1252,5000,10,5000,155,,,0,10400,8,10400,276,50,6500,180
LCB,,,817000,1,800000,29,1,640000,6,857000,10,858000,10,2,730000,4,352370.59375,,,0,,,0,742923.6875,3,740000,39,1,500000,4,352370.59375,,,0,,,0,775000,11,799000,18,1,501000,1
LCR,,,4000,15,4000,57,100,1800,100,6000,13,5590,117,100,1800,100,2948.659912109375,53,7370,53,,,0,5792.6298828125,43,6000,43,35,2120,93,2948.659912109375,,,0,,,0,7000,48,5000,180,5,1000,5
LD,,,11768.5703125,162,12200,1790,21,11700,470,11517.48046875,1,11800,14,98,10000,140,5116.1298828125,,,0,,,0,13325.41015625,14,13300,175,62,11000,115,5116.1298828125,,,0,,,0,12000,,,0,100,11000,210
LDE,,,13500,128,13500,1243,97,13000,3429,13500,182,13500,1909,4,13000,1248,15114.419921875,200,16000,431,,,0,14200,23,17900,480,95,12500,3557,16000,4,16000,116,10,6500,10,15700,397,15700,729,20,10600,900
LDI,,,735,1468,733,3591,250,125,850,499,448,499,1435,910,460,937,282.8699951171875,,,0,,,0,499,11751,499,26609,,,0,375,20,740,20,,,0,524,240,524,1702,,,0
LES,,,985.8699951171875,92,1080,5157,411,500,411,351,10,1100,651,50,350,150,228.57000732421875,100,1100,300,,,0,761.4000244140625,364,890,11753,131,750,3131,228.57000732421875,,,0,,,0,1300,24,1190,503,60,601,60
LFE,,,270629.40625,4,260000,120,3,225000,15,261610.640625,3,249000,52,2,235000,12,75323.0703125,,,0,,,0,251066.34375,10,279000,74,5,200000,15,75323.0703125,,,0,,,0,246583.6875,10,270000,35,1,168000,3
LFL,,,492000,1,491000,42,,,0,487000,2,488000,8,5,300000,16,156612.59375,,,0,,,0,332965.71875,1,355000,13,1,260000,2,156612.59375,,,0,,,0,480792.5625,1,460000,5,1,250000,1
LFP,,,8700,,,0,,,0,7760.52001953125,1,7900,169,,,0,7378.10986328125,,,0,,,0,15000,89,15000,139,9,7500,9,7378.10986328125,,,0,,,0,14500,29,14500,80,,,0
LHP,,,4145.64990234375,148,4150,5193,100,3160,3315,4800,181,4800,2221,300,4020,1618,4600,190,4600,280,,,0,4800,33,4800,8500,12,3520,2687,4200,17,4200,77,,,0,3890,26,3890,4074,100,3500,1173
LI,,,1880,283,1880,16549,625,1770,22668,1701.1500244140625,116,1700,20733,110,1550,110,1200,152,2100,152,,,0,1600,79,1900,8944,1572,1600,6273,2190,,,0,50,1000,50,1840,1738,1800,4955,146,1600,5730
LIO,,,357.30999755859375,1818,366,74319,34,303,6232,355.9200134277344,8000,370,22882,1792,222,4392,200,1000,360,1526,,,0,365.1199951171875,9243,375,34390,1458,250,17884,330,,,0,69,100,69,449.7699890136719,2000,464,13374,688,400,6429
LIS,450000,,450000,1,505000,9,5,451000,105,544000,2,545000,21,1,460000,105,256217.671875,,,0,,,0,524000,2,524000,16,2,453000,181,256217.671875,,,0,,,0,600000,,,0,2,451000,102
LIT,,,30000,429,30000,430,188,24400,189,19000,,,0,,,0,13530.98046875,,,0,,,0,24000,18,29500,21,,,0,13530.98046875,,,0,,,0,18800,,,0,,,0
LOG,68000,,68088.921875,260,68200,373,100,68000,100,68160.3828125,82,68900,154,100,68000,107,65000,,,0,,,0,74000,13,74000,1053,100,68000,100,69700,,,0,,,0,70657.1015625,26,73000,151,100,68000,120
LSE,,,14000,102,14000,1109,7,12000,1307,11800,117,13000,1754,81,11800,777,15000,100,14000,193,,,0,12500,12,12300,2767,20,11500,2801,13000,2,13000,102,50,7900,100,14000,64,14000,653,232,12000,684
LSL,,,480000,1,400000,22,,,0,486000,1,486000,6,,,0,223532.015625,,,0,,,0,420000,1,500000,1,,,0,223532.015625,,,0,,,0,494000,3,450000,12,,,0
LST,34,,185,1261,185,242036,80,165,49080,170,8,170,90082,100,143,103527,139,,,0,,,0,171,3608,171,73373,320,153,45913,139.3699951171875,1636,150,16280,734,115,2068,166.47999572753906,617,167,47364,1000,146,71820
LTA,,,5400,631,5400,3577,431,4300,2175,5150,1251,5150,5598,8,4250,255,5700,30,5500,450,280,4000,280,4800,3,4800,3788,60,4600,2414,4700,124,4700,252,67,3400,67,5290,146,5290,716,50,4400,914
LU,,,150000,,,0,4,150000,4,100000,6,130000,16,10,100000,10,62139.3515625,,,0,,,0,90100,4,140000,4,1,90100,40,62139.3515625,,,0,,,0,120000,3,120000,3,,,0
MAG,87,,87,47,499,6983,100,87,100,499,93,499,722,100,87,100,117.55000305175781,14,300,14,,,0,309,97,300,6571,281,170,2881,117.55000305175781,10,350,10,,,0,156.3000030517578,75,232,260,252,90,352
MAI,86,,500,3454,500,4740,465,412,34019,480,9,480,5087,100,466,28559,400,100,498,564,,,0,448,65,447,25565,200,425,50207,310,,,0,,,0,445,2538,448,10504,500,425,21850
MB,,,9207.080078125,100,9300,3092,75,8760,1483,9218.580078125,25,9240,339,200,9010,1531,8000,,,0,,,0,8844.990234375,446,8870,3611,52,8500,552,8400,,,0,,,0,9500,89,9500,605,7,8500,909
MCB,,,520000,3,500000,4,,,0,510000,1,520000,1,1,350000,1,174463.09375,,,0,,,0,450000,1,479000,2,,,0,174463.09375,,,0,,,0,517000,1,480000,4,,,0
MCG,12.100000381469727,39.400001525878906,38.91999816894531,100,39.400001525878906,115458,1495,38.099998474121094,114822,35.29999923706055,5297,35.29999923706055,475448,900,35.20000076293945,167425,39,4699,39,4699,5000,35,6400,38.63999938964844,45208,38.900001525878906,372237,491,35.099998474121094,396820,24,85470,24,408089,,,0,38,22125,38,115156,89,36.5,243917
MEA,,,5270,124,5270,9083,892,4700,6972,5100,670,5340,2856,661,5100,959,3800,20,7000,20,,,0,5600,50,5500,6663,14,5260,11646,5000,20,3900,36,,,0,5100,15,5400,2948,1591,5100,6855
MED,,,1500,937,1500,57268,62,1280,7358,1530,312,1530,18761,75,1370,4259,1700,2115,1700,2566,189,1300,189,1420,902,1420,37982,15,1390,10351,1700,2,2600,52,200,1300,321,1610,4210,1590,24185,50,1380,9083
MFE,,,154285.15625,1,151000,139,,,0,123000,3,124000,102,12,110000,12,43967.33984375,,,0,,,0,129425.0625,1,148000,124,3,60000,3,43967.33984375,,,0,,,0,152679.0625,2,149000,46,,,0
MFK,,,350,576,350,17161,20,250,113586,356,372,356,53324,36,266,109063,395,976,395,2952,,,0,314,2681,327,44348,13986,300,136449,320,310,320,804,,,0,340,501,340,9432,3110,300,103403
MFL,,,190000,2,187000,28,1,124000,1,198500,1,198000,2,,,0,78679.640625,,,0,,,0,158000,1,158000,24,,,0,78679.640625,,,0,,,0,190000,1,208000,7,1,125000,1
MG,,,118,9976,117,95350,500,97.0999984741211,62500,105.63999938964844,1939,119,127241,4492,105,114184,90,4400,90,24400,,,0,124,1751,124,299549,858,100,125237,100,744,100,3067,800,50,800,149,670,149,19341,5,98.5,12797
MGC,,,37083.328125,4,39000,16,1,3300,1,13800,2,13900,106,,,0,8511.919921875,105,17000,110,,,0,5000,8,15000,242,,,0,20000,26,20000,26,,,0,14000,6,14000,54,,,0
MGS,41,,399.67999267578125,2,700,11303,146,246,9726,238.47000122070312,397,275,6276,10,230,1489,170,7500,200,10000,,,0,270,1106,270,37333,251,160,13187,220,823,220,1384,,,0,235,150,299,2453,380,230,4392
MHL,,,5220,51,6580,6050,99,5220,3196,5100,20,5500,2465,729,5100,729,2700,136,7000,736,,,0,5650.009765625,5,5300,5533,231,5100,1701,7000,115,7000,115,,,0,4010,111,5960,3177,4,4010,1165
MHP,,,7000,29,9990,30,2,3000,1002,6690.3798828125,73,6800,173,,,0,4800,,,0,,,0,4000,25,7000,49,,,0,2094.1298828125,10,5000,110,,,0,6900,50,6900,50,15,3200,87
MLI,,,26622.939453125,1,26900,277,223,26000,423,26000,1,25500,96,39,17000,39,10232.259765625,,,0,,,0,27618.73046875,23,27800,79,50,26000,208,10232.259765625,,,0,,,0,22300,,,0,37,22300,66
MPC,,,2090,362,2090,11532,2938,1900,3716,2026.219970703125,457,2480,8388,136,1700,1536,656.3099975585938,,,0,,,0,1884.9200439453125,428,1970,5907,1000,1900,2463,400,10,2600,10,,,0,2642.110107421875,442,2490,4701,50,500,50
MSL,,,300000,4,300000,24,1,260000,6,410000,,,0,1,225000,11,90378.2421875,,,0,1,140000,1,261558.09375,2,260000,19,1,170000,2,90378.2421875,,,0,,,0,342282.15625,1,339000,8,,,0
MTC,,,450,163,1980,220,1478,450,1478,603.1699829101562,158,4000,158,,,0,447.30999755859375,,,0,,,0,1000,200,1990,4546,10,100,4010,447.30999755859375,,,0,,,0,4000,999,2990,1392,,,0
MTP,,,1900,1359,1900,26647,1539,1350,3539,1762.97998046875,90,1890,4267,86,1390,86,3000,,,0,,,0,2080,1215,2080,23997,50,1500,2146,1023.47998046875,,,0,,,0,2000,1000,2380,2993,660,1910,5809
MUS,,,330,992,330,24427,8533,280,18085,353.07000732421875,600,369,3799,30,301,21908,170.36000061035156,,,0,,,0,388,58,388,21089,50,254,16877,316,,,0,,,0,301,100,360,1538,315,301,15108
MWF,,,266,4342,322,18540,661,266,101688,300,1000,299,4747,2000,111,102518,300,,,0,,,0,284.1199951171875,858,290,18526,1040,240,103040,187.11000061035156,100,410,100,,,0,451,3888,452,8787,100,30,100100
N,33,,108,5333,107,364425,20,81.4000015258789,74038,100,1672,100,256214,500,97,28356,150,5000,110,9600,1000,100,1500,89.9000015258789,3255,89.9000015258789,568557,2092,76.0999984741211,59087,160.1199951171875,1500,150,15140,300,120,1140,118.4800033569336,6320,121,176010,29000,83.0999984741211,307543
NA,25,,32.400001525878906,202,32.400001525878906,262572,39277,25.100000381469727,39377,25,60,25.100000381469727,32290,100,25,100,30,3000,20,4647,412,1.100000023841858,5546,25,1600,25.799999237060547,162051,100,25,100,11.970000267028809,3000,24,7524,4579,1,4579,25,583,25.100000381469727,138356,100,25,100
NAB,,,197.52000427246094,468,198,4019,,,0,130,996,150,18961,6653,130,6653,150,62,350,62,,,0,160,200,159,26436,1000,113,15580,140,1170,300,1170,1000,100,1180,136.6699981689453,2218,145,4419,,,0
NCS,,,36,6682,44.400001525878906,2325968,48614,36,420162,42.400001525878906,4741,42.400001525878906,615126,1520,36,61432,72,1367,56,3359,,,0,35,356836,35,3683416,244468,34.5,494468,42,3700,42,3705,,,0,48,3145,48,151326,600,42,155600
NE,150,,375,7671,375,13281,2000,256,5831,400,1191,400,8546,15,390,1605,400,,,0,,,0,380,319,380,2906,100,270,1999,200,1500,200,5988,,,0,417,6117,417,24581,128,343,3691
NF,,,7000,10,9000,62,1,7000,1,8500,25,8500,164,,,0,5116.1298828125,,,0,,,0,5990,1,5990,376,,,0,5116.1298828125,,,0,,,0,20000,1,20000,1,,,0
NFI,,,19,13075,19,914403,4375,15.300000190734863,654375,17.5,8000,16.399999618530273,541748,90170,14,190170,15,8400,20,8400,,,0,18.299999237060547,93158,18.200000762939453,1954391,71235,17.5,734575,18,4800,18,14800,,,0,16.5,111475,16.5,471653,115041,14.5,425041
NG,,,2750,19,2750,15584,100,1710,3969,2500,500,2490,3177,,,0,1300,60,1300,60,,,0,1250,20,1490,9734,654,1250,2679,950,76,4000,76,,,0,2293.330078125,312,2200,1899,789,800,789
NL,,,8490,149,8480,9296,45,7900,4760,8400,85,8400,3052,18,7200,2475,6300,50,8700,50,100,6500,100,8370,169,8370,4800,55,7800,2179,8000,40,8000,56,,,0,7500,40,8200,2093,15,7500,1625
NN,,,60690.41015625,7,62500,755,184,60000,184,63813.69140625,40,63600,125,100,58100,110,30000,,,0,,,0,61000,19,65000,57,80,61000,261,29378.310546875,,,0,,,0,65000,3,65000,3,100,57100,194
NOZ,,,65000,,,0,5,65000,62,95000,8,95000,14,10,65000,40,43575.33984375,,,0,,,0,100000,9,100000,9,10,65000,55,43575.33984375,,,0,,,0,100000,,,0,10,65000,10
NR,,,470,4016,469,79403,2000,395,69000,500,42537,500,52537,5000,393,26217,600,10000,500,20000,,,0,491.5799865722656,400,495,214338,5000,400,68600,400,1300,470,1300,,,0,483.69000244140625,9626,579,45714,100,450,77000
NS,,,409,469,405,130364,3200,381,35969,378.79998779296875,2346,379,72323,10,350,4931,500,4000,392,11594,,,0,375,300,400,70057,4182,375,28833,379.0799865722656,,,0,2000,450,2000,390,224,388,105915,200,350,17049
NST,,,2980,41,2980,1478,10,1480,341,2843.489990234375,87,2780,575,500,2000,500,1200,16,2500,66,,,0,2340,165,2340,1561,100,1600,713,1570,202,2500,202,50,1000,50,2880,292,2880,1594,10,1550,75
NUT,88,,435.42999267578125,123,437,15439,6700,380,36774,385,1345,385,13547,1591,330,33335,300,100,449,328,,,0,493.3500061035156,194,494,4930,16,450,10255,291.1700134277344,,,0,639,275,639,402,5846,440,19264,173,402,46422
NV1,135000,,136000,1,170000,59,4,136000,204,150000,1,210000,26,2,160000,108,93565.953125,,,0,,,0,135000,3,170000,27,100,135000,100,93565.953125,,,0,,,0,250000,5,270000,5,100,135000,100
NV2,200000,,203247.90625,1,269000,7,100,200000,100,220000,4,275000,32,7,220000,107,130116.9375,,,0,,,0,200000,100,289000,112,100,200000,100,130116.9375,,,0,,,0,220000,2,220000,13,1,201000,101
O,32,,96,2383,116,317417,16071,96,111149,107,1065,112,185320,69865,107,108419,140,5000,135,13152,5000,100,7000,123,1228,125,223407,692,123,189764,130,3940,130,12140,600,125,8297,108,706,108,237079,833,102,82293
OFF,,,132,602,132,98562,1150,115,43661,135,7424,135,37520,5000,90,9497,130,9300,130,11320,,,0,134,1430,134,49634,2490,120,36010,130,2500,125,2500,1000,50,1000,150,1283,150,24931,1000,112,48745
OLF,,,10000,,,0,500,1200,2556,2000,2908,2000,3021,500,1200,620,949.5800170898438,,,0,,,0,3000,12,3500,12,170,1100,664,949.5800170898438,60,2000,60,,,0,2700,41,3000,341,11,2700,603
OS,,,64000,61,64000,61,50,51000,137,56622.28125,16,59000,24,,,0,45000,,,0,,,0,63900,2,63900,65,4,57000,378,30272.3203125,,,0,,,0,65000,12,65000,12,,,0
OVE,40.400001525878906,155,153,100,155,26408,2127,143,30136,142,623,142,29095,100,141,113010,148.3800048828125,991,150,991,1926,145,2526,155,100,155,33546,50,146,45788,134.19000244140625,658,148,1796,7959,95,8959,152,2026,152,32933,297,151,62061
PBU,,,21000,44,21000,314,100,16000,100,22900,239,22900,316,49,18100,60,8070.6201171875,,,0,,,0,23359.380859375,,,0,4,30000,9,8070.6201171875,,,0,,,0,21588.310546875,489,23100,499,90,16000,90
PCB,,,2500,420,2700,16233,241,2500,14541,2790,80,2790,5849,400,2400,3830,2300,,,0,,,0,2830,206,2830,3970,1533,2600,6422,802.4199829101562,,,0,,,0,2800,120,2810,818,50,2050,2318
PDA,,,2820,21,2820,1374,7,2810,435,3400,262,3400,620,16,2800,256,5000,43,5000,43,50,2200,50,3900,136,3900,686,48,3000,1680,2550,354,4500,354,,,0,3730,72,3730,717,1,2860,168
