Ticker,MMBuy,MMSell,AI1-Average,AI1-AskAmt,AI1-AskPrice,AI1-AskAvail,AI1-BidAmt,AI1-BidPrice,AI1-BidAvail,CI1-Average,CI1-AskAmt,CI1-AskPrice,CI1-AskAvail,CI1-BidAmt,CI1-BidPrice,CI1-BidAvail,CI2-Average,CI2-AskAmt,CI2-AskPrice,CI2-AskAvail,CI2-BidAmt,CI2-BidPrice,CI2-BidAvail,NC1-Average,NC1-AskAmt,NC1-AskPrice,NC1-AskAvail,NC1-BidAmt,NC1-BidPrice,NC1-BidAvail,NC2-Average,NC2-AskAmt,NC2-AskPrice,NC2-AskAvail,NC2-BidAmt,NC2-BidPrice,NC2-BidAvail,IC1-Average,IC1-AskAmt,IC1-AskPrice,IC1-AskAvail,IC1-BidAmt,IC1-BidPrice,IC1-BidAvail
AAR,,,20000,5,20000,329,66,18000,306,27519.05078125,10,34800,10,,,0,20000,,,0,,,0,20000,149,20000,299,50,16200,242,6777.080078125,3,16200,3,,,0,29900,10,29900,39,1,17000,20
ABH,,,52500,200,54800,1397,245,52500,1301,62200,10,62200,631,40,52000,127,53000,10,55000,10,,,0,50900,237,50900,831,300,48600,1379,24111.880859375,27,65000,27,,,0,56800,125,56700,687,40,52000,404
ACS,,,159000,48,159000,49,10,140000,10,160000,16,163000,71,6,160000,48,74706.546875,,,0,,,0,159000,5,159000,41,10,150000,10,124000,,,0,,,0,159000,18,159000,20,1,151000,5
ADE,,,63700,56,63300,353,200,50300,1406,59360,83,59400,810,40,42200,95,47000,,,0,,,0,50100,16,58900,818,440,50100,984,21239.529296875,26,60000,26,,,0,62466.671875,25,62500,152,250,45200,1078
ADR,70000,,71300,5,125000,55,46,71300,166,110000,18,110000,112,1,86000,151,60000,,,0,,,0,99500,17,100000,67,1,75000,111,29140.779296875,,,0,,,0,82500.03125,4,90000,14,50,72200,180
ADS,,,134000,21,134000,98,2,116000,19,160000,4,160000,4,9,104000,22,250000,,,0,,,0,138000,1,138000,36,10,113000,23,55163.26953125,1,128000,1,,,0,150000,15,150000,114,3,125000,24
AEF,,,6400,107,7000,2535,64,6400,2084,6320,43,6320,1414,250,5650,1175,40,76,9000,228,,,0,7381.759765625,28,7400,1628,225,5800,1018,10000,10,10000,384,,,0,5870,37,5870,1972,6,4500,3006
AEN,,,2240000,2,2170000,4,,,0,2180000,1,2120000,8,,,0,990267,,,0,,,0,2000000,1,2290000,2,2,1200000,4,990267,,,0,,,0,2600000,1,2700000,1,,,0
AFP,,,30000,,,0,,,0,30000,,,0,,,0,134412.703125,,,0,,,0,30000,,,0,16,40000,16,134412.703125,,,0,,,0,35000,,,0,3,35000,3
AFR,,,26623.48046875,8,28000,19,100,22000,277,25000,,,0,41,20500,193,9504.2998046875,,,0,,,0,21000,,,0,10,18000,30,9504.2998046875,,,0,,,0,22502.76953125,,,0,25,22500,58
AGS,,,490000,1,490000,5,,,0,480000,4,535000,5,,,0,500000,,,0,,,0,795000,6,750000,7,2,450000,2,222767.28125,,,0,,,0,799000,1,799000,2,,,0
AHP,,,11500,60,11500,1660,,,0,14500,21,14500,142,,,0,5713.72021484375,,,0,,,0,16742.26953125,184,16800,2705,10,9510,209,5713.72021484375,,,0,,,0,20000,,,0,,,0
AIR,200000,,200000,63,201000,104,100,200000,100,200000,500,208000,541,100,200000,100,91179.59375,,,0,,,0,200000,38,201000,297,100,200000,100,91179.59375,,,0,,,0,200000,26,210000,30,100,200000,100
AL,,,1400,32,1470,36240,9574,1400,32420,1500,941,1500,10124,5,1400,12510,1187.6800537109375,43,1350,8425,2862,1100,8867,1600,521,1540,64183,3,1440,22709,1030,1429,1100,8939,,,0,2820,359,2820,12322,10,1440,7347
ALE,,,1530,1275,1530,54219,62,1430,4592,1280,235,1280,14893,2000,1000,2152,1700,640,1700,840,,,0,1350,1298,1350,46080,30,1340,9464,1490,1819,1490,2208,50,1200,64,1330,244,1330,26416,100,1180,4121
ALG,80,,310,4580,310,50659,8794,280,19559,358,1010,358,25219,2056,340,7321,350,1467,350,1787,,,0,329,583,329,22389,1240,256,3625,316,,,0,1000,200,1000,262.67999267578125,100,299,24935,100,261,10364
ALO,42,,220,1016,259,90624,63,220,88140,214,650,341,45956,644,214,16920,222.6699981689453,880,300,30481,347,183,10695,336,2850,335,113292,72,271,36000,237.41000366210938,1900,290,1900,1000,201,1400,298,986,298,77832,1000,256,38335
ALR,,,2780,70,2990,371,280,1500,530,2369.669921875,1476,3210,2360,1000,2500,1000,1345.4100341796875,,,0,,,0,1000,1192,3150,7933,754,1000,754,1345.4100341796875,,,0,,,0,3690,474,3690,2983,,,0
AMM,61,,140,5757,160,63090,1000,125,9572,125,50,135,93159,66,125,136771,135,5897,135,5897,100,125,2450,185,463,184,69671,100,137,45587,160,800,160,800,200,140,5985,195,30,195,54719,335,170,25927
ANZ,,,73626.7109375,1,125000,1,,,0,73626.7109375,1,120000,1,,,0,73626.7109375,,,0,,,0,73626.7109375,,,0,,,0,70600.546875,,,0,,,0,73626.7109375,,,0,,,0
APT,,,13936.650390625,87,13900,2095,,,0,19500,138,19500,311,,,0,6945.83984375,,,0,,,0,16500,400,16500,512,,,0,6945.83984375,,,0,,,0,2000,,,0,,,0
AR,83,,550,1130,550,30641,100,515,34534,659,468,659,12311,300,521,15712,450,,,0,1000,350,2000,362.3900146484375,150,545,24607,1000,361,10393,700,550,700,2300,400,200,500,548,790,546,44034,200,510,1709
ARP,,,10000,4,9500,103,,,0,10000,5,10000,5,,,0,4648.6201171875,,,0,,,0,8442.330078125,7,8500,10,,,0,4648.6201171875,,,0,,,0,13000,,,0,,,0
ASE,,,51100,32,55600,1445,30,51000,1109,52148.328125,43,52200,1769,3,45100,586,55000,21,55000,21,10,33000,10,48400,50,48400,2593,300,45300,712,60000,16,60000,16,,,0,54400,200,54300,921,300,46000,513
AST,,,3200,128,3190,6156,100,2300,3465,3000,60,3680,6118,120,3000,620,1776.4000244140625,100,10000,100,,,0,3800,156,3700,9024,100,3200,2473,2000,100,4740,100,,,0,3650,354,3640,2576,100,1500,100
ATA,,,36500,38,36300,177,200,27900,894,33900,7,35000,178,9,21600,365,28000,,,0,,,0,28368.83984375,2,28400,792,113,27000,999,38000,24,38000,24,,,0,32000,34,32000,85,20,26500,136
ATP,,,50000,5,50000,48,2,41000,2,30000,100,50000,100,,,0,12377.2998046875,,,0,,,0,40000,,,0,50,40000,50,12377.2998046875,,,0,,,0,25000,,,0,40,27200,40
AU,,,3985,148,3600,7523,120,2470,4895,3000,50,3240,1878,200,2800,4230,2200,,,0,,,0,2590,45,2590,10613,100,2040,3335,998,51,998,102,,,0,2320,9,3600,2255,49,2320,1701
AUO,137,,594.0900268554688,343,595,32582,13,476,10666,530,759,530,1473,1000,266,3853,300,295,250,1295,,,0,400,3845,400,55939,180,342,10488,280,,,0,,,0,425,1795,425,24180,160,350,4366
AWF,,,5700,9,5700,23,25,4500,114,5680,15,5680,463,20,4000,20,2951.989990234375,,,0,,,0,9514.58984375,100,8000,331,1,5000,121,2951.989990234375,5,5950,5,,,0,7400,9,7400,36,,,0
AWH,,,19000,113,18900,683,,,0,18281.900390625,130,24000,338,270,15800,370,8430.919921875,,,0,,,0,20580.869140625,12,20000,94,90,13600,272,8430.919921875,,,0,,,0,25000,,,0,,,0
BAC,,,3385.330078125,211,3390,2127,500,3100,2020,3150,1119,3150,1869,500,2800,1600,1280.9100341796875,,,0,,,0,3300,130,3290,1643,500,2600,4278,2250,,,0,,,0,3400,107,3400,227,730,2200,1730
BAI,,,14700,14,16200,2278,319,14700,319,15788.4697265625,18,15900,343,50,14000,70,6821.509765625,,,0,,,0,16824.19921875,8,16800,299,500,14500,500,6821.509765625,,,0,,,0,16256.25,12,16300,41,100,10000,100
BBH,750,2900,2900,100,2900,4011,680,2890,2057,2850,100,2900,12475,4,2850,1607,2900,140,2900,140,164,2800,216,2900,100,2900,4219,581,2890,4429,3000,412,3000,1938,124,2000,125,2900,100,2900,16729,453,2890,1640
BCO,,,850,1140,849,23393,715,713,19366,860,400,859,13622,1500,710,8360,660,400,1000,400,200,780,200,749,200,748,31483,783,669,16683,640,,,0,,,0,806.5800170898438,1640,780,11000,2000,701,7696
BDE,850,2700,2700,100,2700,100,157,2690,2621,2690,247,2690,4755,5,2650,653,2800,155,2800,155,10,879,30,2700,100,2700,2545,287,2650,5692,2700,272,2700,827,90,1800,90,2690,142,2690,743,1000,2660,3129
BE,,,2050,200,2700,13322,300,1950,10695,2490,575,2490,1763,8,2000,2971,2900,100,3000,100,,,0,2010,50,2390,10772,1000,2000,10015,1700,18,1700,18,,,0,3418.2900390625,82,3500,182,22,2000,2942
BEA,84,,300.6099853515625,60,349,21177,8150,300,23479,367.19000244140625,45,368,13509,635,310,12357,250,,,0,,,0,301,376,438,3854,600,302,19910,250,16,400,16,757,250,757,450,286,450,1445,691,302,31942
BER,,,700,701,700,30015,2000,465,26995,869,11,869,6387,4000,400,13053,400,1000,10000,2000,,,0,598,3000,598,26045,925,452,16673,117.55000305175781,50,551,50,,,0,799.0999755859375,117,800,3409,2000,326,7000
BFP,,,26000,8,25000,8,,,0,25000,,,0,,,0,20233.01953125,,,0,,,0,24000,,,0,,,0,20224.419921875,,,0,,,0,25000,,,0,,,0
BFR,,,5007.2001953125,4,5500,25,78,4500,78,6951.60986328125,76,8000,113,16,6100,326,2515.4599609375,,,0,,,0,8000,,,0,19,5000,243,2515.4599609375,,,0,,,0,4000,,,0,46,4000,46
BGC,,,795.77001953125,36,799,4795,3000,700,5000,840,1165,845,1729,1000,700,3457,600,,,0,,,0,747,1107,747,7684,3000,700,19046,500,200,650,200,,,0,739,4525,739,11599,1000,700,1811
BGO,,,3050,165,3870,13723,41,3050,6986,3994.469970703125,49,4000,3265,100,3010,3899,2000,70,3000,70,,,0,3000,10,3180,7651,400,2810,5581,2100,70,2800,167,3,2100,100,3250,33,3250,3665,200,2100,555
BGS,,,214000,1,214000,9,2,60000,2,228000,4,218000,5,,,0,87625.203125,,,0,,,0,250000,1,219000,2,,,0,87625.203125,,,0,,,0,219000,1,219000,19,,,0
BHP,,,5780,6,5780,958,7,5110,1862,5800,6,5800,849,50,4010,1049,1500,,,0,,,0,5500,944,5500,10942,63,5260,3628,5000,31,5000,150,,,0,6300,47,6300,926,23,4690,367
BID,,,70000,24,69900,238,,,0,80000,51,80000,51,,,0,24575.119140625,,,0,,,0,55000,3,70000,253,,,0,24575.119140625,49,70000,49,,,0,80000,7,80000,13,,,0
BL,,,6820.759765625,23,6870,826,1,6010,945,7940,9,7940,253,26,5000,26,4500,,,0,,,0,7788.4599609375,6,8490,505,140,4360,402,2986.699951171875,10,7500,10,,,0,6880,82,6880,427,15,6600,31
BLE,,,2990,100,2980,2162,95,1750,595,2250,37,2250,2319,33,1000,33,1804.3399658203125,,,0,,,0,2090,189,2090,3354,253,1400,1391,1804.3399658203125,10,2300,10,,,0,2200,60,2190,742,,,0
BMF,,,32000,1,31900,593,112,28000,612,32726.94921875,4,33000,379,226,28000,226,10946.0302734375,,,0,5,22000,5,31000,286,31000,616,10,26500,70,60000,29,60000,29,,,0,32500,13,32500,398,1,20000,1
BND,,,230,122,230,123,,,0,325,75,325,75,,,0,270.1499938964844,,,0,,,0,323,,,0,10,150,10,500,,,0,,,0,155,,,0,,,0
BOR,,,449,536,449,22916,500,175,5000,320,10,275,4223,143,230,2769,300,,,0,300,225,300,320,756,320,49195,2453,250,10453,350,100,280,512,50,130,250,600,1455,600,2546,20,230,2021
BOS,,,6767.7998046875,827,7990,1827,167,3900,614,4855.41015625,,,0,200,4100,988,3250,,,0,,,0,6000,74,5980,676,500,4510,4540,1909.1700439453125,50,4350,50,,,0,5909.330078125,37,7000,37,20,3800,570
BPT,,,5850,6,17000,6,6,14000,6,4380,,,0,,,0,2208.169921875,,,0,,,0,10000,546,10000,1642,,,0,2208.169921875,,,0,,,0,10000,38,9000,72,,,0
BR1,,,822000,2,823000,46,1,700000,1,964000,2,962000,11,2,680000,4,1300000,,,0,,,0,935000,1,933000,6,1,500000,1,254764.78125,,,0,,,0,1200000,1,1300000,1,1,450000,1
BR2,,,994457,1,994000,25,1,900000,1,972000,1,973000,6,,,0,1300000,,,0,,,0,1160000,1,1040000,9,,,0,341875.34375,,,0,,,0,1200000,1,1170000,3,1,900000,1
BRM,,,255,1500,255,35367,800,215,7160,310,327,310,11671,2000,266,3100,345.70001220703125,780,420,780,200,250,1200,289,2000,220,18084,2000,190,21980,250,220,250,220,,,0,399.5799865722656,228,400,682,1000,220,3750
BRO,,,3000,12,4380,4513,78,2500,591,6016.93017578125,300,4500,890,500,2800,828,2500,,,0,,,0,3918.580078125,500,8000,500,39,2600,2611,830.0499877929688,,,0,,,0,8000,86,8000,286,53,2270,1062
BRP,,,8000,,,0,,,0,4000,,,0,,,0,2661.340087890625,,,0,,,0,5500,151,7500,151,,,0,2661.340087890625,,,0,,,0,6340,58,7500,58,,,0
BRS,,,550000,1,572000,7,1,450000,5,600000,3,586000,5,1,475000,1,128580.3203125,,,0,,,0,579000,1,579000,2,1,500000,3,128580.3203125,,,0,,,0,590000,1,999000,2,1,500000,7
BSC,,,45340,63,50800,1185,86,45100,158,54000,150,54000,810,20,45000,20,14494.900390625,,,0,,,0,52000,181,52000,381,,,0,14494.900390625,1,52000,1,,,0,54800,155,54800,317,,,0
BSE,425,1900,1900,100,1900,59991,1886,1890,12461,1850,544,1890,92642,40,1860,214,2000,84,2000,84,3,1600,49,1890,148,1890,46278,777,1850,12978,2000,497,2000,2508,202,1000,202,1900,100,1900,76675,830,1890,4236
BSU,,,556074.875,,,0,,,0,850000,,,0,,,0,556074.875,,,0,,,0,556074.875,,,0,,,0,556074.875,,,0,,,0,556074.875,,,0,,,0
BTA,500,1800,1790,870,1790,970,46,1720,2178,1740,2,1740,1522,1,1400,749,1590,94,1590,294,200,1580,200,1790,3367,1790,5547,123,1560,7573,1900,296,1900,1115,10,1800,94,1790,950,1790,1050,376,1750,789
BTS,,,699,450,699,33313,890,500,4129,999,178,999,3131,200,720,12390,100.3499984741211,820,1000000,1640,,,0,629.030029296875,1121,668,28924,52,500,4341,529,,,0,,,0,500,830,600,5951,1000,450,2000
BWH,,,7980,,,0,,,0,9000,19,9000,19,,,0,3005.0400390625,,,0,,,0,8000,13,8800,19,120,3320,193,3005.0400390625,,,0,,,0,7500,383,7500,1383,,,0
BWS,,,27800,33,27800,518,100,25000,200,35000,92,35000,92,,,0,30000,,,0,5,22000,5,28800,38,28800,716,50,23200,313,8600.3701171875,1,23000,1,,,0,30000,42,30000,42,2,25800,32
C,225,,1154.5899658203125,915,1160,116376,1000,1040,30120,1080,5080,1200,52979,799,1080,21690,2900,150,2900,2576,112,1100,1064,1250,1285,1250,76813,520,1200,58248,900,200,1000,3687,1145,800,1145,1040,88,1090,53182,2780,1040,50802
CA,,,983.3599853515625,81,1890,259,290,300,290,4000,65,4000,373,60,300,170,101,,,0,,,0,1240,8,1240,318,15,203,3245,991.3400268554688,15,1000,15,,,0,750,51,1400,294,100,400,273
CAF,,,3900,326,3900,11633,19,2000,2292,1720,461,1780,23931,10,1640,3967,1000,246,1700,1208,,,0,2330,700,2100,4480,20,1800,8018,1550,,,0,500,1000,500,1841.6500244140625,164,1980,7856,5,1770,2601
CAP,,,225,2328,295,9401,863,225,5449,320,977,320,3433,1035,290,2035,142.10000610351562,,,0,,,0,349.3399963378906,8968,350,16968,4831,275,12033,142.10000610351562,100,500,100,,,0,307.67999267578125,449,330,449,1000,200,2100
CBL,91000,,91782.9765625,10,93000,25,30,91200,240,91100,,,0,63,91100,163,91000,,,0,,,0,91300,3,97000,168,6,91300,269,92000,,,0,,,0,97000,10,98000,30,6,91200,188
CBM,63000,,64728.26171875,18,74900,56,8,64000,128,63000,53,67000,408,10,63100,110,29533.970703125,,,0,,,0,66118.1796875,59,69900,159,100,63000,100,29533.970703125,5,69900,5,,,0,63100,,,0,50,63100,150
CBS,42000,,42000,287,42900,557,100,42000,100,43800,29,43800,396,100,42000,100,17919.900390625,2,49000,7,,,0,42000,53,45000,157,100,42000,100,17919.900390625,10,43000,10,,,0,42100,8,48900,58,100,42000,100
CBU,,,480000,,,0,10,420000,50,490000,10,640000,71,10,410000,10,174192.875,,,0,,,0,650000,1,630000,170,10,420000,39,174192.875,,,0,,,0,500000,130,700000,130,10,410000,60
CC,650000,,650000,,,0,100,650000,100,650000,1,700000,1,100,650000,100,331160.125,,,0,,,0,650000,5,750000,5,100,650000,100,331160.125,,,0,,,0,650000,,,0,100,650000,100
CCD,80000,,80047.828125,50,81000,300,100,80000,100,80000,3,84700,496,100,80000,100,27594.740234375,,,0,,,0,80052.5625,917,80300,1429,100,80000,100,27594.740234375,,,0,,,0,80000,28,84000,41,100,80000,100
CD,,,23900,106,23900,117,100,10000,100,25000,97,25000,97,10,20000,10,7893.7001953125,,,0,,,0,18880.359375,10,20000,69,10,17000,10,7893.7001953125,10,13200,10,,,0,25000,,,0,,,0
CF,,,8900,29,10800,1407,11,8900,904,9600,25,10500,739,93,9600,216,5000,26,9000,26,,,0,9874.3896484375,29,10000,257,58,9000,1564,7850,,,0,,,0,8880,35,10000,70,34,8880,1185
CHA,,,98800,100,72000,410,5,35000,138,69000,1,69000,10,5,30000,5,21001.5,,,0,,,0,40000,2,90000,7,5,30000,5,21001.5,,,0,,,0,12500,6,75000,11,5,30000,5
CL,,,4390,83,4390,13147,100,3610,1600,4400,244,4400,22444,25,3750,2342,4440,300,4600,710,180,2300,180,4406.9501953125,18,4430,14274,5,3900,2972,4430,10,4430,107,100,4000,100,4200,292,4770,10668,864,4200,6583
CLI,51,,240,23650,240,90917,48,218,3893,446,211,440,4879,300,250,7310,170,180,250,180,246,170,2246,390,8793,390,14130,1500,240,14421,375,1500,300,1503,90,200,90,350.5400085449219,126,300,2625,9,215,5561
COF,,,1050,45,1050,31912,10,1040,17014,949,731,949,67579,5,916,3566,1050,1000,1000,1417,,,0,980,263,980,62496,1987,941,15103,920,387,920,5691,2998,750,3278,938.2100219726562,2600,939,17177,21,900,26110
COM,,,134000,45,134000,135,20,120000,20,139000,21,139000,65,6,116000,66,250000,,,0,,,0,129000,39,130000,153,5,122000,107,116000,,,0,,,0,140000,14,135000,38,10,115000,19
COT,,,3100,1,3980,7095,928,3100,1928,3740,173,3740,10181,,,0,3000,,,0,,,0,3900,24,3900,19326,520,3100,1940,6000,20,6000,120,,,0,3490,884,3490,4330,118,3050,562
CPU,,,1426422.5,,,0,,,0,1426422.5,,,0,,,0,1426422.5,,,0,,,0,1426422.5,,,0,,,0,1426422.5,,,0,,,0,1426422.5,,,0,,,0
CQL,,,2290000,1,2180000,27,,,0,1680000,1,1690000,9,2,1600000,2,1000000,,,0,,,0,1980000,1,1990000,5,,,0,638520.4375,,,0,,,0,2100000,1,1980000,4,,,0
CQM,,,1890000,1,1880000,30,1,1000000,3,1860000,1,1860000,3,2,1450000,6,875000,,,0,,,0,1500000,1,1760000,2,1,663000,3,484121.625,,,0,,,0,1680000,1,1670000,5,1,1350000,2
CQS,,,1850000,1,1870000,5,1,860000,2,2000000,1,2090000,2,1,900000,4,800000,,,0,1,600000,1,1550000,2,1550000,4,1,955000,2,378967.375,,,0,,,0,1640000,1,1640000,2,1,850000,1
CQT,,,408500,1,408000,6,,,0,499000,1,496000,3,1,150000,4,250000,,,0,,,0,500000,1,510000,1,1,102000,5,107765.7734375,,,0,,,0,492000,1,493000,2,,,0
CRU,200000,,200000,1,350000,3,100,200000,100,200000,1,299000,1,100,200000,100,139438.875,,,0,,,0,210000,21,210000,33,100,200000,100,139438.875,,,0,,,0,139438.875,,,0,100,200000,100
CST,,,2500,92,2500,93,1,56,1,1900,126,1900,251,4,100,4,2923.840087890625,,,0,,,0,1000,3,1000,108,,,0,2923.840087890625,,,0,,,0,2250,60,2240,147,,,0
CTF,,,28000,43,28000,908,25,25000,85,26000,111,31900,312,50,24000,155,16000,,,0,,,0,28700,26,37400,294,35,27500,405,20500,10,60000,10,,,0,34962.5,10,37900,95,10,30000,360
CU,,,1850,1287,2000,18702,357,1850,6136,2000,96,2000,7195,5,1560,351,2250,554,2250,554,,,0,1900,817,1900,12101,300,1400,1444,3000,59,3000,59,50,1000,50,2340,33,2340,6594,889,1930,1432
CUO,63,,350,1929,397,26821,64,350,6704,299,458,299,6757,100,75,700,163,222,250,222,,,0,300,1180,300,42783,20,250,7793,600,,,0,,,0,415,1659,414,12901,142,301,832
DA,,,65000,62,65000,77,20,57500,80,59963.890625,74,59900,94,3,48000,43,45000,,,0,,,0,75000,19,75000,19,4,52600,60,26164.140625,,,0,,,0,80000,35,80000,35,,,0
DCH,,,23397.060546875,20,23900,610,41,23000,126,23000,5,24400,45,,,0,8996.759765625,,,0,,,0,22000,1,24900,104,,,0,8996.759765625,,,0,,,0,25400,,,0,,,0
DCL,,,8460.7802734375,10,8450,3426,50,6000,50,6974.85986328125,35,8380,295,29,5500,29,3482.6298828125,,,0,,,0,7690,496,7690,2298,200,6800,472,3482.6298828125,10,6790,10,,,0,9957.8798828125,114,9990,416,50,7000,50
DCM,,,5206.52978515625,66,5500,3726,28,5200,6151,5686.5400390625,465,5900,533,140,5050,3192,3500,,,0,,,0,5550,96,5550,5348,400,4900,2239,4900,,,0,,,0,6340,320,6490,320,250,4750,4982
DCS,,,1936.4200439453125,26,2130,12194,213,1900,2813,2050,46,2440,1401,275,2050,375,1500,,,0,,,0,2350,500,2350,2738,350,1850,2746,1840,,,0,,,0,2550,,,0,683,1950,4769
DD,,,37000,50,38500,86,,,0,37000,20,37000,33,,,0,25000,,,0,,,0,25000,1,40000,6,,,0,26664.98046875,,,0,,,0,30000,2,40000,6,,,0
DDT,,,5490,216,5480,5537,10,4800,3758,5490,867,5490,5103,10,5200,5433,4000,,,0,10,4810,1060,4820,18,5290,8522,50,4820,8092,5946.7900390625,400,5790,682,,,0,5110,82,5440,2827,10,5110,873
DEC,,,25100,5,38700,1585,94,25100,482,33900,7,33900,110,46,25200,328,9363.1298828125,,,0,,,0,24200,1,34000,140,13,24200,509,9363.1298828125,44,40000,44,,,0,36955,27,37000,103,100,23000,501
DIS,,,12000,92,13000,185,,,0,17000,1,16000,60,5,8000,5,9500,,,0,,,0,39000,53,39000,73,,,0,20000,4,20000,4,,,0,20000,24,20000,24,,,0
DOU,,,399000,4,399000,13,,,0,102013.5703125,,,0,,,0,102013.5703125,,,0,,,0,500000,54,500000,54,,,0,102013.5703125,,,0,,,0,275000,,,0,,,0
DRF,,,6340,150,6340,1468,222,5600,1722,7440,4,7000,37,100,5000,100,3015.909912109375,,,0,,,0,7250,8,6800,227,88,5800,388,3500,,,0,,,0,6200,5,6500,10,,,0
DV,,,13000,19,14900,100,81,13000,81,13000,10,12900,96,,,0,15000,,,0,,,0,11900,2,11900,270,,,0,12324.5400390625,,,0,,,0,14400,4,14500,5,,,0
DW,19,121,121,100,121,74231,15000,119,423888,120,152,120,252,500,119,341709,120,5305,120,6755,7000,106,9200,121,100,121,233247,8603,120,280980,140,6413,140,18413,5000,110,18156,121,100,121,202152,30000,118,434044
EBU,,,430000,21,430000,21,10,240000,10,240000,89,430000,91,17,240000,17,90558.96875,,,0,,,0,278000,100,430000,146,10,260000,20,90558.96875,,,0,,,0,300000,52,430000,52,13,260000,13
EDC,8000,,8020,500,8500,760,24,8020,1365,8000,2,8090,1240,100,8000,100,11000,,,0,,,0,8526.650390625,174,9500,269,100,8000,100,8216.3603515625,,,0,,,0,8000,,,0,100,8000,100
EES,,,50000,48,59900,1089,10,550,10,53500,1,57700,279,12,53500,52,75000,5,65000,5,,,0,49800,113,59900,129,3,49800,3,48435.5,,,0,,,0,50000,74,69300,92,4,17500,4
ENG,,,848333.3125,1,857000,65,,,0,814000,1,814000,19,,,0,367068.125,,,0,,,0,868000,1,868000,21,,,0,367068.125,,,0,,,0,900000,1,929000,22,,,0
EPO,,,203,4000,217,333067,12820,203,166850,219,450,220,336768,1000,202,187979,225,4000,259,9000,500,100,500,200,900,216,250832,8500,195,268980,200,2950,200,10000,1000,160,6000,196.47999572753906,13711,197,172772,15150,189,141075
ES,,,2100,302,2100,1140,15,1850,476,2000,261,2290,3896,50,2000,248,2000,30,2000,30,,,0,2920,30,2920,14720,20,2010,1295,1876.989990234375,20,1440,20,,,0,4370,353,4370,1755,4,2430,1075
ETC,,,39900,10,39700,351,40,20000,140,20000,6,29000,13,36,20000,56,15000,,,0,,,0,33300,52,33300,58,33,15900,273,10273.099609375,,,0,,,0,29850.369140625,60,30000,175,10,25000,10
EXO,,,416,131,416,9874,20,406,12530,434,282,434,10546,20,303,12634,420,454,420,1164,15,310,15,420,718,420,10718,100,367,25979,350,428,350,2788,400,250,600,628,2821,628,13798,2,401,6809
F,,,1000,269,1500,3060,98,353,298,1000,,,0,,,0,1000,181,1000,181,,,0,2000,5573,2000,23052,4,762,10995,222.22000122070312,1000,2900,8594,,,0,2378.949951171875,89,1500,2521,20,508,620
FAL,,,2790,14,2800,6384,1000,1800,3620,2789.300048828125,1372,2800,5974,500,2050,2006,1026.6400146484375,,,0,,,0,2750,18,2750,4511,157,2500,5256,1026.6400146484375,10,2730,10,,,0,3690,434,3690,1285,1000,1500,1000
FAN,,,3121.530029296875,69,3290,1387,500,2410,3080,2850,4,2850,200,200,2210,1670,972.260009765625,,,0,,,0,3176.85009765625,15,3170,1542,186,2210,2034,1000,,,0,,,0,2285.93994140625,179,3100,179,200,2260,204
FC,,,6363.669921875,26,6550,4201,829,5600,2486,7326.89990234375,25,7400,1274,100,5900,1729,2253.139892578125,,,0,,,0,6070,70,6050,5055,200,5110,3427,2253.139892578125,,,0,,,0,9970,50,9970,199,200,4010,220
FE,,,1010,117,1060,35058,14,1010,9456,910,308,945,26999,4525,815,13367,850,1309,1200,1409,267,850,1295,926,1,926,28306,301,925,7299,856.0599975585938,112,900,1219,,,0,850.6199951171875,2000,1130,9874,50,900,5559
FEO,32,,140,371,140,92515,702,125,13802,105.91999816894531,5345,130,60323,9673,96,19056,120,2000,80,3000,953,40,953,83,11,95,82545,2000,82,35086,94.66000366210938,127,80,6707,,,0,147,34,147,17553,4746,120,20012
FET,,,3970,214,3970,8740,100,2600,4468,3490,3,3490,5260,500,3400,1115,1760.800048828125,,,0,,,0,3500,26,3400,10154,150,2550,1984,1760.800048828125,,,0,,,0,4300,678,3900,5847,10,1250,18
FF,9,24,24,100,24,620700,250,22.100000381469727,656208,22.600000381469727,756,22.600000381469727,774013,300,21.399999618530273,412207,24,9189,24,59693,95071,23,123998,23.5,95860,23.5,161114,4001,23.399999618530273,464284,23.5,11000,23.5,28000,5000,21,23190,23.700000762939453,129058,23.700000762939453,1234485,895,21.299999237060547,871658
FFC,240000,,332933.28125,3,330000,27,100,240000,100,339000,3,338000,8,100,240000,100,144217.296875,,,0,,,0,326584.71875,1,329000,16,1,285000,104,144217.296875,,,0,,,0,429000,2,429000,3,2,380000,105
FIM,,,3594.659912109375,188,3590,26006,300,3010,9591,5920,385,5910,6450,2,2810,7762,5500,240,5500,240,100,3350,150,2885.419921875,2,3180,15284,715,2850,9317,2900,100,7000,100,100,3000,100,2830,105,3000,16945,1499,2830,18565
FIR,,,1200000,1,1280000,3,2,950000,2,1100000,4,1250000,11,2,1050000,2,575129.1875,,,0,,,0,969000,11,969000,14,2,870000,2,575129.1875,,,0,,,0,1050000,2,1350000,4,1,1050000,2
FLO,,,2110,254,29500,508,,,0,28000,11,28000,61,,,0,10143.349609375,,,0,,,0,19200,10,19200,50,,,0,10143.349609375,,,0,,,0,3500,42,29000,135,,,0
FLP,,,551,58,551,10199,150,550,2024,718,168,718,1444,459,560,1346,800,234,800,234,500,300,500,540,1170,540,10370,860,480,4030,850,54,850,104,120,600,120,846,13,846,710,30,601,1318
